analysis_day,n_observations,detected,elapsed_seconds,theta1_median,theta2_median,theta_diff_median,tau_median,tau_map,tau_q025,tau_q975,p_positive_effect,p_tau_near_truth,accepted_rate,rep,seed,true_theta1,true_theta2,true_t_star
30,15,false,,0.1323289899676683,0.11483207802314441,-0.022325842247073735,13,2,1.0,29.0,0.45553987297106563,0.11926605504587157,0.2596,4,2029,0.1,0.2,30
40,20,false,,0.13467704663361374,0.12318766747601978,-0.012158058778539801,7,3,1.0,37.0,0.45795078957032687,0.06243114212265883,0.2256,4,2029,0.1,0.2,30
50,25,false,,0.13264948615987301,0.4667492076564563,0.3437449600269474,45,46,31.0,49.0,0.8778809769521844,0.04368765049879601,0.2192,4,2029,0.1,0.2,30
60,30,true,,0.1457053653406438,0.274541527391873,0.13219647002910176,52,52,22.0,59.0,0.7662296130476495,0.02622321714102974,0.211,4,2029,0.1,0.2,30
20,10,false,,0.24138680321333336,0.07539338961672327,-0.1702714841077575,4,1,1.0,18.0,0.3154281098546042,0.0,0.2064,5,2030,0.1,0.2,30
30,15,false,,0.09336506245313721,0.1071262968121911,0.01881667676651371,14,24,2.0,28.0,0.5506329113924051,0.08544303797468354,0.2462,5,2030,0.1,0.2,30
40,20,false,,0.09324354612388559,0.1503114049908805,0.06069479810775959,27,36,7.0,38.0,0.676326348640214,0.26972804279982165,0.1862,5,2030,0.1,0.2,30
50,25,false,,0.12154713578998372,0.09357381984545578,-0.032639382793894944,15,4,1.0,48.125,0.4164926931106472,0.03288100208768267,0.1218,5,2030,0.1,0.2,30
60,30,false,,0.13834973291319166,0.08591694208396018,-0.05604229724363455,8,4,1.0,28.0,0.25996631106120155,0.04604154969118473,0.0902,5,2030,0.1,0.2,30
20,10,false,,0.13605498872439672,0.4050117745321498,0.28075806825707506,14,16,1.0,19.0,0.6710656548993732,0.0,0.2794,6,2031,0.1,0.2,30
30,15,false,,0.12001798242428675,0.11950901635830977,0.0019840305569882796,19,26,1.0,29.0,0.5018234865061999,0.14952589350838805,0.2548,6,2031,0.1,0.2,30
40,20,false,,0.11582239051630416,0.13817395275054611,0.02738059386833666,27,25,4.0,39.0,0.590539541759054,0.2653362897265336,0.2824,6,2031,0.1,0.2,30
50,25,false,,0.12645812028058573,0.12504122790428152,0.001097106841880996,32,36,2.0,48.0,0.5126080691642652,0.11635446685878963,0.2494,6,2031,0.1,0.2,30
60,30,false,,0.12862347603216703,0.15973094173264052,0.054672622709392105,29,2,2.0,57.0,0.6942266571632216,0.09230220955096223,0.23,6,2031,0.1,0.2,30
20,10,false,,0.14518640199798694,0.10047101403041875,-0.06238561446898092,8,3,1.0,19.0,0.3836150845253576,0.0,0.3064,7,2032,0.1,0.2,30
30,15,false,,0.13499175769658278,0.082236956703202,-0.0682826381296023,7,3,1.0,29.0,0.3549369290996085,0.1213571117877338,0.2016,7,2032,0.1,0.2,30
40,20,false,,0.25768326641081934,0.09693763779803294,-0.17123447101802985,6,3,1.0,37.0,0.307258064516129,0.06693548387096775,0.2432,7,2032,0.1,0.2,30
50,25,true,,0.122661510144644,0.2144995451244921,0.12284133556930885,31,46,2.0,49.0,0.7466666666666667,0.07037037037037037,0.2706,7,2032,0.1,0.2,30
20,10,false,,0.11667820612196396,0.23171696259740257,0.13529191694247666,13,16,1.0,19.0,0.6245237270523034,0.0,0.2852,8,2033,0.1,0.2,30
30,15,false,,0.12105333669364345,0.11841970397969982,-0.0008474782695782612,17,26,1.0,29.0,0.4994671403197158,0.14884547069271759,0.2838,8,2033,0.1,0.2,30
40,20,false,,0.12174052610781737,0.1305735345798965,0.00976452922909582,25,36,2.0,39.0,0.5219476208041313,0.1715234230911103,0.276,8,2033,0.1,0.2,30
50,25,false,,0.147750068365657,0.11760706343419558,-0.0327882782687027,10,5,1.0,34.0,0.3958333333333333,0.0935672514619883,0.2566,8,2033,0.1,0.2,30
60,30,false,,0.13735202456194462,0.14695108951683716,0.015532526364098437,14,5,1.0,58.0,0.5715310147006095,0.06525636428827537,0.2224,8,2033,0.1,0.2,30
20,10,false,,0.12315904693620233,0.19479225123963004,0.08157047401204803,13,16,1.0,19.0,0.6509136735979836,0.0,0.3048,9,2034,0.1,0.2,30
30,15,false,,0.12230074884275736,0.14052334387957832,0.03156952701540078,22,28,1.0,29.0,0.5560975609756098,0.24202626641651032,0.252,9,2034,0.1,0.2,30
40,20,true,,0.11211181143255709,0.564809280524801,0.4500068639565894,34,36,17.0,39.0,0.8834029624003038,0.32548423851120395,0.2632,9,2034,0.1,0.2,30
20,10,false,,0.10930995333583719,0.39408942125636054,0.2999854922094315,15,16,3.0,19.0,0.8068988840040582,0.0,0.2904,10,2035,0.1,0.2,30
30,15,false,,0.11640184496774614,0.09560960323968934,-0.027971128826188824,12,1,1.0,29.0,0.41155234657039713,0.08543922984356198,0.2088,10,2035,0.1,0.2,30
40,20,false,,0.13398090085403921,0.10403518489703929,-0.029761421629794345,11,4,1.0,38.0,0.4248151191454396,0.15078060805258833,0.2576,10,2035,0.1,0.2,30
50,25,false,,0.15630484888688972,0.13207648280515955,-0.011341653413713737,19,2,1.0,48.0,0.4933225414811817,0.05827600161877782,0.2376,10,2035,0.1,0.2,30
60,30,true,,0.11796267544435612,0.5007428207489166,0.3805235776217274,52,56,23.0,59.0,0.8750937734433608,0.055138784696174045,0.2274,10,2035,0.1,0.2,30
20,10,false,,0.131919590989388,0.35995108240351703,0.24637802252245483,15,17,2.0,19.0,0.7262443438914027,0.0,0.3064,11,2036,0.1,0.2,30
30,15,false,,0.15065469533130924,0.11649575322444355,-0.04256217344249867,10,4,1.0,28.0,0.3903708523096942,0.05107351984385166,0.2914,11,2036,0.1,0.2,30
40,20,false,,0.1352055323450545,0.1614672039910478,0.04613719155904464,16,2,1.0,38.0,0.643114164213281,0.14785737651292116,0.2732,11,2036,0.1,0.2,30
50,25,false,,0.1432911703435929,0.17262775731268393,0.043062180096113206,28,42,1.0,48.0,0.6470227133210559,0.12124002455494168,0.2126,11,2036,0.1,0.2,30
60,30,false,,0.130388745168903,0.16569620394609097,0.03995391305580504,8,1,1.0,31.0,0.6311530681051922,0.04349291975724882,0.2216,11,2036,0.1,0.2,30
20,10,false,,0.11481825023902699,0.16635532302234335,0.05656018056092471,13,15,1.0,19.0,0.62853470437018,0.0,0.3218,12,2037,0.1,0.2,30
30,15,false,,0.12581503797460392,0.10053197947963216,-0.0262588735240983,8,4,1.0,28.0,0.42075892857142855,0.04836309523809524,0.284,12,2037,0.1,0.2,30
40,20,true,,0.11066021094164813,0.2592193445971644,0.1537041684436759,32,36,3.0,39.0,0.7517890772128061,0.32843691148775894,0.2758,12,2037,0.1,0.2,30
20,10,true,,0.07136353511354222,0.27569980547638895,0.20026465621771622,14,15,3.0,19.0,0.8432285603414823,0.0,0.2826,13,2038,0.1,0.2,30
20,10,false,,0.11586537018004917,0.15596744609783486,0.07560186718903425,12,16,1.0,19.0,0.6158229969829031,0.0,0.3024,14,2039,0.1,0.2,30
30,15,false,,0.10746440176349395,0.5560285013566859,0.45582994867037446,25,26,5.0,29.0,0.8381171067738232,0.32606199770378874,0.266,14,2039,0.1,0.2,30
40,20,true,,0.11961834906845852,0.21422336860137306,0.1069405680458231,33,36,3.0,39.0,0.7162356321839081,0.23275862068965517,0.2672,14,2039,0.1,0.2,30
20,10,false,,0.11722920142920519,0.46279675310762025,0.3506687902672979,16,17,4.0,19.0,0.9033505154639175,0.0,0.3078,15,2040,0.1,0.2,30
30,15,false,,0.13082167130862848,0.137032665761406,0.010868463221605396,17,24,2.0,29.0,0.530003243593902,0.08790139474537788,0.2796,15,2040,0.1,0.2,30
40,20,false,,0.18649984710613643,0.12077819948212402,-0.08956472638192366,6,2,1.0,37.0,0.33870390261367705,0.09094163981382027,0.2238,15,2040,0.1,0.2,30
50,25,false,,0.13444457001363386,0.37475524341590905,0.24169921680494277,45,45,34.0,49.0,0.7972508591065293,0.014089347079037801,0.2252,15,2040,0.1,0.2,30
60,30,true,,0.14428465768142212,0.23169082031340518,0.09710154317163049,50,56,3.0,59.0,0.763375796178344,0.018152866242038216,0.2096,15,2040,0.1,0.2,30
20,10,false,,0.1145292892876011,0.12591264673352648,0.027757425381498425,12,16,1.0,19.0,0.5608063450099141,0.0,0.2824,16,2041,0.1,0.2,30
30,15,false,,0.10461628840248613,0.23177547730307094,0.13045164644123403,22,26,2.0,29.0,0.6942148760330579,0.23652105470287288,0.267,16,2041,0.1,0.2,30
40,20,false,,0.11790865117694184,0.12699994138409393,0.020838226197408508,22,25,2.0,38.0,0.5642023346303502,0.23770781747435443,0.2876,16,2041,0.1,0.2,30
50,25,true,,0.11803971737624219,0.40382136825997295,0.2881998529824592,42,44,24.0,49.0,0.8153789004457652,0.1515601783060921,0.2486,16,2041,0.1,0.2,30
20,10,false,,0.1430983933860914,0.20846568451168684,0.08455544680919183,14,15,1.0,19.0,0.6381011097410604,0.0,0.3254,17,2042,0.1,0.2,30
30,15,false,,0.13799792689366652,0.24684457933368853,0.133282002069171,22,26,1.0,29.0,0.6692672998643148,0.20759837177747625,0.26,17,2042,0.1,0.2,30
40,20,false,,0.14717737268767905,0.1321282379784507,-0.023523185549972014,13,6,1.0,38.0,0.4205994897959184,0.13807397959183673,0.2528,17,2042,0.1,0.2,30
50,25,true,,0.1386580596753784,0.30560713441383963,0.17170205917290443,43,46,14.0,49.0,0.8492089118501776,0.08007749434937037,0.2398,17,2042,0.1,0.2,30
20,10,false,,0.3550744067699534,0.10485696993468425,-0.25932240945604734,4,2,1.0,18.0,0.21626984126984128,0.0,0.2556,18,2043,0.1,0.2,30
30,15,false,,0.24914299219504601,0.11706878450921072,-0.14167096920660147,6,2,1.0,26.0,0.23563968668407312,0.024804177545691905,0.2624,18,2043,0.1,0.2,30
40,20,false,,0.1454356921704599,0.13401964285413173,-0.014305072101508942,20,4,1.0,39.0,0.4623164763458401,0.18107667210440456,0.2512,18,2043,0.1,0.2,30
50,25,false,,0.22880035029999676,0.14373674524984337,-0.08832252840160948,5,1,1.0,41.0,0.32274247491638797,0.03779264214046823,0.2178,18,2043,0.1,0.2,30
60,30,false,,0.1432341531347893,0.18024711420937198,0.04309086995949912,35,40,5.0,59.0,0.6722170829478877,0.14338575393154487,0.213,18,2043,0.1,0.2,30
20,10,false,,0.14390235159653197,0.11752868107089409,-0.03308133879362409,10,2,1.0,19.0,0.42370661427635886,0.0,0.2724,19,2044,0.1,0.2,30
30,15,false,,0.11913838437788472,0.13106007095380423,0.020420558911049866,15,26,2.0,29.0,0.5585088022091819,0.1052813255091474,0.2868,19,2044,0.1,0.2,30
40,20,true,,0.1151108369755054,0.31013111475371785,0.19787517043838343,33,35,12.0,39.0,0.7839462517680339,0.30905233380480907,0.28,19,2044,0.1,0.2,30
20,10,false,,0.0953791825083338,0.06899375605421822,-0.03781429927469686,7,1,1.0,19.0,0.38934250107434465,0.0,0.2252,20,2045,0.1,0.2,30
30,15,false,,0.09081736873677801,0.13742529013509128,0.05616177289829161,13,5,1.0,29.0,0.6738197424892703,0.09570815450643777,0.2466,20,2045,0.1,0.2,30
40,20,false,,0.1664497666831577,0.07232234000247394,-0.09431854307537843,6,1,1.0,29.0,0.2204684317718941,0.034623217922606926,0.1572,20,2045,0.1,0.2,30
50,25,false,,0.09630747740219127,0.19579284590963222,0.09784775135280338,44,45,31.0,49.0,0.6961797752808989,0.03910112359550562,0.153,20,2045,0.1,0.2,30
60,30,true,,0.09875371183663338,0.3061087279314806,0.21185840373696568,46,57,18.0,58.0,0.8005794302269436,0.0816030902945437,0.1226,20,2045,0.1,0.2,30
20,10,true,,0.08722046698439122,0.3337088221375139,0.25379968962632377,14,15,3.0,19.0,0.8445406125166445,0.0,0.306,21,2046,0.1,0.2,30
20,10,false,,0.09120702321261559,0.2788547543233787,0.19439936691037318,15,16,1.0,19.0,0.7424618659098972,0.0,0.2824,22,2047,0.1,0.2,30
30,15,false,,0.09994241651930176,0.5757885015708869,0.46072568381816803,25,26,7.0,29.0,0.8437747819191118,0.3223632038065028,0.2766,22,2047,0.1,0.2,30
40,20,false,,0.11554423682040431,0.24008994663627595,0.1310864444242557,33,37,4.0,39.0,0.6979047619047619,0.26971428571428574,0.265,22,2047,0.1,0.2,30
50,25,true,,0.11780184068627039,0.30097052683454123,0.18590597925331437,37,45,5.0,49.0,0.8434045689019897,0.19123065585851143,0.2666,22,2047,0.1,0.2,30
20,10,false,,0.09653390389508372,0.3186026047503335,0.2331317849251053,15,15,2.0,19.0,0.744942196531792,0.0,0.2864,23,2048,0.1,0.2,30
30,15,false,,0.09950587571901783,0.406269348685007,0.3177610678848517,25,25,13.0,29.0,0.8639906469212782,0.2774746687451286,0.2674,23,2048,0.1,0.2,30
40,20,false,,0.11551105051156128,0.1840690877336408,0.07776533476471048,31,34,2.0,38.0,0.6442672741078208,0.2604403948367502,0.28,23,2048,0.1,0.2,30
50,25,false,,0.11704313175566469,0.14151218084202688,0.04102607193755542,22,4,2.0,47.0,0.64,0.1237037037037037,0.2864,23,2048,0.1,0.2,30
60,30,true,,0.1298101917392671,0.6601937746072033,0.5267156762858769,52,54,31.049999999999997,59.0,0.9693985226873022,0.04502286317270489,0.2272,23,2048,0.1,0.2,30
20,10,false,,0.08235300808089065,0.16819549620768676,0.10252582009392856,13,16,1.0,19.0,0.6590139254798645,0.0,0.2694,24,2049,0.1,0.2,30
30,15,false,,0.08613915104766431,0.103135328041945,0.030684803727012128,14,26,2.0,28.0,0.6062854648625055,0.07027498908773461,0.2308,24,2049,0.1,0.2,30
40,20,false,,0.27129476186236096,0.09376626785548044,-0.17684543440779432,5,2,1.0,35.0,0.24507283633247642,0.031705227077977724,0.2444,24,2049,0.1,0.2,30
50,25,true,,0.1125480324643356,0.22136060647836392,0.10862355179966655,40,39,26.0,49.0,0.7484301412872841,0.09772370486656201,0.2586,24,2049,0.1,0.2,30
20,10,false,,0.11041334624566503,0.6640652070658329,0.5595638781814188,15,16,4.0,19.0,0.9219528395881766,0.0,0.295,25,2050,0.1,0.2,30
30,15,false,,0.12365178646650771,0.14940024673260663,0.028726143923220232,20,26,2.0,29.0,0.5792944279591163,0.14276294098252557,0.3032,25,2050,0.1,0.2,30
40,20,false,,0.12483852166583476,0.1301294899886225,0.007829131879009896,26,36,1.0,39.0,0.5196568977841315,0.22122944960686206,0.244,25,2050,0.1,0.2,30
50,25,false,,0.5106897948196848,0.11525176759953373,-0.40255581759706616,3,1,1.0,44.0,0.17192556634304207,0.052588996763754045,0.1672,25,2050,0.1,0.2,30
60,30,true,,0.13024721476321696,0.2533113538068301,0.1326969526970238,46,54,28.0,58.07499999999982,0.8526031102096011,0.09127789046653144,0.2154,25,2050,0.1,0.2,30
20,10,false,,0.12722455280023331,0.0846397281807655,-0.046964297608881586,10,1,1.0,19.0,0.40287226001511717,0.0,0.247,26,2051,0.1,0.2,30
30,15,false,,0.10538729795203705,0.07682804178300554,-0.036234858381932064,11,5,1.0,29.0,0.406280193236715,0.08309178743961353,0.151,26,2051,0.1,0.2,30
40,20,true,,0.07237284382315536,0.319998663446093,0.24476040323935994,34,35,25.0,39.0,0.8545849158979925,0.3922951709169832,0.0874,26,2051,0.1,0.2,30
20,10,false,,0.15925023535163035,0.2017270448121053,0.06323854451045348,12,18,1.0,19.0,0.6075125702454895,0.0,0.3086,27,2052,0.1,0.2,30
30,15,false,,0.15440896075939398,0.12216746322017118,-0.05429268400025378,15,1,1.0,29.0,0.343586387434555,0.1030759162303665,0.2588,27,2052,0.1,0.2,30
40,20,false,,0.13271222673562902,0.19805383489612277,0.06710840896925585,31,35,19.0,39.0,0.6868686868686869,0.40498737373737376,0.2546,27,2052,0.1,0.2,30
50,25,false,,0.14864788144952984,0.1592292214225764,0.020620993287690847,18,4,1.0,45.0,0.5610759493670886,0.0689873417721519,0.2412,27,2052,0.1,0.2,30
60,30,true,,0.15087919787460677,0.3594330689580766,0.2128339200835095,44,44,18.0,58.0,0.9572573463935886,0.07569011576135352,0.2062,27,2052,0.1,0.2,30
20,10,false,,0.2970960329217187,0.08261708075243865,-0.23260191683223214,3,1,1.0,18.0,0.2663316582914573,0.0,0.2346,28,2053,0.1,0.2,30
30,15,false,,0.11239629616407651,0.09378674155023976,-0.01701125888018898,9,1,1.0,28.0,0.44864176570458403,0.07173174872665534,0.2348,28,2053,0.1,0.2,30
40,20,false,,0.08755277866203279,0.6886618969960334,0.5916235711902142,36,38,23.0,39.0,0.96142578125,0.23876953125,0.1564,28,2053,0.1,0.2,30
50,25,false,,0.09056043134494898,0.6466239074763441,0.5422606579112863,45,45,34.0,49.0,0.9664570230607966,0.016771488469601678,0.1178,28,2053,0.1,0.2,30
60,30,false,,0.12513064491323356,0.08151793898054065,-0.026477234271637257,13,37,1.0,40.0,0.39603960396039606,0.12574257425742574,0.043,28,2053,0.1,0.2,30
20,10,false,,0.13193274875751218,0.14963191917888513,0.030509626641028048,8,1,1.0,19.0,0.570266753415745,0.0,0.2988,29,2054,0.1,0.2,30
30,15,false,,0.11636036268480578,0.16028009755735403,0.0561808764425835,21,26,3.0,29.0,0.6086956521739131,0.17008695652173914,0.2802,29,2054,0.1,0.2,30
40,20,false,,0.11988563542807486,0.13692510846420805,0.03352744658979355,24,34,2.0,38.0,0.566120218579235,0.24626593806921676,0.292,29,2054,0.1,0.2,30
50,25,true,,0.11810299683886233,0.5338101407370514,0.4082801717418191,44,45,24.0,49.0,0.9511011571481897,0.06905561776782382,0.2604,29,2054,0.1,0.2,30
20,10,false,,0.1128411955431442,0.10828984403325605,-0.004675857690211005,10,16,1.0,19.0,0.4892361111111111,0.0,0.2868,30,2055,0.1,0.2,30
30,15,true,,0.0971220511006676,0.48606786201381574,0.3895606338564798,23,27,2.0,29.0,0.7504942665085014,0.2036378015025702,0.2772,30,2055,0.1,0.2,30
20,10,false,,0.1618165079142427,0.47091649170194727,0.32164796286292197,15,17,1.0,19.0,0.6969410280668559,0.0,0.2834,31,2056,0.1,0.2,30
30,15,false,,0.14657556317781145,0.1670261902513033,0.03055103176940757,19,26,2.0,29.0,0.548122436099716,0.17387188387503943,0.2762,31,2056,0.1,0.2,30
40,20,false,,0.14208746657708787,0.1380010628434496,-0.00456730168402214,29,36,2.0,39.0,0.4811715481171548,0.20308979723205664,0.2492,31,2056,0.1,0.2,30
50,25,true,,0.14110209939278878,0.22600729071239753,0.09959829860159883,40,41,3.0,49.0,0.7334175615919141,0.06822488945041061,0.231,31,2056,0.1,0.2,30
20,10,false,,0.09233256103896162,0.14658064623467962,0.0670751056488556,11,17,1.0,19.0,0.6731358529111338,0.0,0.302,32,2057,0.1,0.2,30
30,15,false,,0.12384302222768212,0.1789037691420377,0.10794187543918912,18,1,1.0,29.0,0.6076347894529712,0.1778827233372688,0.256,32,2057,0.1,0.2,30
40,20,true,,0.11013334166490557,0.24129845116864437,0.1381838055024585,33,36,6.0,39.0,0.7420933734939759,0.2865210843373494,0.2642,32,2057,0.1,0.2,30
20,10,false,,0.06730138351483497,0.11023723733005916,0.03685105544554719,11,16,1.0,19.0,0.6082603254067585,0.0,0.229,33,2058,0.1,0.2,30
30,15,true,,0.09726947504376687,0.280587221762464,0.19045311116199468,21,21,2.0,29.0,0.7268199233716475,0.17126436781609194,0.289,33,2058,0.1,0.2,30
20,10,false,,0.1318143624357228,0.10598974566794747,-0.032594748105088306,7,2,1.0,18.0,0.43392226148409896,0.0,0.244,34,2059,0.1,0.2,30
30,15,false,,0.1163602800877376,0.1520280105283351,0.05912679695534519,17,28,2.0,29.0,0.6324900133155792,0.11950732356857523,0.298,34,2059,0.1,0.2,30
40,20,false,,0.1273801252052956,0.14840593773886857,0.02424609827715768,26,36,3.0,39.0,0.6022880215343204,0.1705921938088829,0.269,34,2059,0.1,0.2,30
50,25,false,,0.30714058778221887,0.13873443919547104,-0.18289020791869187,4,2,1.0,27.0,0.3359319631467045,0.03118355776045358,0.2052,34,2059,0.1,0.2,30
60,30,true,,0.14658912295372212,0.2995115244021236,0.157058904789598,48,48,22.0,59.0,0.8626373626373627,0.07234432234432235,0.2108,34,2059,0.1,0.2,30
20,10,false,,0.13689164592159833,0.10070112913150492,-0.0445942054481809,8,7,1.0,18.0,0.3688344329249136,0.0,0.312,35,2060,0.1,0.2,30
30,15,false,,0.1259166505006208,0.1491636859694508,0.042157638119708074,19,2,1.0,29.0,0.5569772091163535,0.19392243102758897,0.2472,35,2060,0.1,0.2,30
40,20,false,,0.11241143341923993,0.14813683537368016,0.05957331427188675,23,28,2.0,38.0,0.681002243829469,0.237471952131638,0.2952,35,2060,0.1,0.2,30
50,25,false,,0.12493089112558685,0.15435737413903114,0.05825672270066051,16,5,2.0,48.0,0.6744104188665963,0.0781414994720169,0.2646,35,2060,0.1,0.2,30
60,30,false,,0.19782771652318407,0.1406219926288684,-0.06232213845150182,7,1,1.0,42.0,0.38849981570217473,0.052340582381127904,0.161,35,2060,0.1,0.2,30
20,10,false,,0.08445215931643736,0.6143981766139366,0.518071467651479,15,16,8.0,19.0,0.9251551661190215,0.0,0.2822,36,2061,0.1,0.2,30
30,15,false,,0.09339484609677402,0.16647018386951667,0.08083595061260403,18,26,3.0,29.0,0.6963722397476341,0.1222397476340694,0.2742,36,2061,0.1,0.2,30
40,20,false,,0.12155453660830658,0.12186439624804843,0.01060479348492871,14,6,1.0,38.0,0.5184442662389736,0.08540497193263834,0.2748,36,2061,0.1,0.2,30
50,25,false,,0.12996691293271595,0.12528903521765158,0.003034889352748177,10,6,1.0,46.0,0.513677811550152,0.07218844984802432,0.2478,36,2061,0.1,0.2,30
60,30,true,,0.12552137051815948,0.5039771975056075,0.3796505202191274,52,53,33.0,59.0,0.9270682148040639,0.02902757619738752,0.2124,36,2061,0.1,0.2,30
20,10,false,,0.13130833138692147,0.1512152664069239,0.029199142670707612,12,17,2.0,19.0,0.5476263399693722,0.0,0.292,37,2062,0.1,0.2,30
30,15,false,,0.12417736654511063,0.5589150214600829,0.4359233185893592,25,26,2.0,29.0,0.8060344827586207,0.3541666666666667,0.256,37,2062,0.1,0.2,30
40,20,false,,0.1420328311567558,0.11325773619355158,-0.040188635631258254,11,5,1.0,38.0,0.3786512802019473,0.0854670032455824,0.2654,37,2062,0.1,0.2,30
50,25,false,,0.12177065997925862,0.1562763109340741,0.04186261958373219,22,19,2.0,48.0,0.6865469332429684,0.18536089461199592,0.2608,37,2062,0.1,0.2,30
60,30,true,,0.13495806939509297,0.2789412527192449,0.14632483307113123,44,52,15.0,58.0,0.9234972677595629,0.11796849887495982,0.1904,37,2062,0.1,0.2,30
20,10,false,,0.08996656702288397,0.09893786710278916,0.01704288606098521,14,17,2.0,19.0,0.55452270289596,0.0,0.2496,38,2063,0.1,0.2,30
30,15,true,,0.07511744556496369,0.2084667108696858,0.13667023492821215,23,26,7.0,29.0,0.7641555883801083,0.21516494337764647,0.1612,38,2063,0.1,0.2,30
20,10,false,,0.10774165811896697,0.11547493782049251,0.004641405296383308,8,4,1.0,19.0,0.5062805303558967,0.0,0.3032,39,2064,0.1,0.2,30
30,15,false,,0.11659129957006095,0.13487251283429372,0.0336933099354175,17,1,1.0,29.0,0.5676176361615413,0.12523156724712856,0.2664,39,2064,0.1,0.2,30
40,20,false,,0.1303969011134851,0.12656619188774806,-0.013654690176855847,16,4,1.0,37.0,0.4683048433048433,0.18233618233618235,0.2608,39,2064,0.1,0.2,30
50,25,true,,0.13687250688125166,0.3136330423938522,0.17955809871480743,40,48,1.0,49.0,0.7454923717059639,0.043689320388349516,0.2192,39,2064,0.1,0.2,30
20,10,false,,0.12224973250289746,0.2070818765330718,0.10372098576805673,13,16,2.0,19.0,0.6611180904522613,0.0,0.3078,40,2065,0.1,0.2,30
30,15,true,,0.11317684634704972,0.35327622933023767,0.24743796740669421,23,26,4.0,29.0,0.8155540261527874,0.23640743289745356,0.2656,40,2065,0.1,0.2,30
20,10,false,,0.4646095117570174,0.07312325440360398,-0.3964314667187044,3,1,1.0,18.0,0.2219959266802444,0.0,0.2054,41,2066,0.1,0.2,30
30,15,false,,0.1235755255681415,0.13496428660309728,0.03583364593922584,12,3,1.0,28.0,0.5524759793052476,0.10790835181079084,0.283,41,2066,0.1,0.2,30
40,20,false,,0.10868947499664532,0.18205203694364713,0.0745094140252697,30,34,9.0,39.0,0.6776640121350019,0.38718240424725064,0.2664,41,2066,0.1,0.2,30
50,25,false,,0.33920279405304793,0.11204335437996547,-0.22285745012730182,4,1,1.0,23.0,0.17798013245033112,0.008278145695364239,0.214,41,2066,0.1,0.2,30
60,30,true,,0.1250699845968458,0.2442354828726418,0.13364289824264103,50,56,2.0,59.0,0.7197661673364998,0.026671538180489587,0.2024,41,2066,0.1,0.2,30
20,10,true,,0.08170268362647651,0.1861900153566761,0.11082133377280066,13,16,1.0,19.0,0.7158273381294964,0.0,0.2802,42,2067,0.1,0.2,30
20,10,false,,0.11660277161400048,0.18033792065532828,0.06766612646522305,14,16,1.7999999999999972,19.0,0.6378132118451025,0.0,0.3084,43,2068,0.1,0.2,30
30,15,false,,0.10797873097385688,0.5185109963262288,0.4114695639452055,25,26,5.0,29.0,0.8682816048448145,0.31718395155185464,0.285,43,2068,0.1,0.2,30
40,20,false,,0.11785797770339071,0.16691481895714555,0.0720190687639998,31,33,2.0,39.0,0.6505713232583855,0.2676004423147807,0.2506,43,2068,0.1,0.2,30
50,25,false,,0.1265070851486004,0.16644003634983026,0.05270717613779708,35,39,3.0,48.0,0.6702849389416553,0.13161465400271372,0.2424,43,2068,0.1,0.2,30
60,30,false,,0.23767189748705916,0.13426848038667646,-0.11691788102957903,4,2,1.0,23.0,0.3192338387869114,0.008379888268156424,0.1404,43,2068,0.1,0.2,30
