analysis_day,n_observations,detected,elapsed_seconds,theta1_median,theta2_median,theta_diff_median,tau_median,tau_map,tau_q025,tau_q975,p_positive_effect,p_tau_near_truth,accepted_rate,rep,seed,true_theta1,true_theta2,true_t_star
50,25,true,,0.11932990272860257,0.229930149032228,0.11849058363911712,40,47,5.0,49.0,0.7161488300728807,0.4008438818565401,0.2498,4,2029,0.1,0.15,45
20,10,false,,0.24138680321333336,0.07539338961672327,-0.1702714841077575,4,1,1.0,18.0,0.3154281098546042,0.0,0.2064,5,2030,0.1,0.15,45
30,15,false,,0.09336506245313721,0.1071262968121911,0.01881667676651371,14,24,2.0,28.0,0.5506329113924051,0.0,0.2462,5,2030,0.1,0.15,45
40,20,false,,0.09324354612388559,0.1503114049908805,0.06069479810775959,27,36,7.0,38.0,0.676326348640214,0.0,0.1862,5,2030,0.1,0.15,45
50,25,false,,0.12154713578998372,0.09357381984545578,-0.032639382793894944,15,4,1.0,48.125,0.4164926931106472,0.17693110647181629,0.1218,5,2030,0.1,0.15,45
60,30,false,,0.13834973291319166,0.08591694208396018,-0.05604229724363455,8,4,1.0,28.0,0.25996631106120155,0.0,0.0902,5,2030,0.1,0.15,45
20,10,false,,0.13780431707390112,0.15374295947566663,0.037152391089554704,11,16,1.0,19.0,0.5619344773790952,0.0,0.3122,6,2031,0.1,0.15,45
30,15,false,,0.17200010388152254,0.09132034380698965,-0.09382012684577679,5,4,1.0,25.0,0.2661348803480783,0.0,0.249,6,2031,0.1,0.15,45
40,20,false,,0.17574123210305828,0.09202707986834528,-0.08654491454927164,8,4,1.0,30.0,0.23557692307692307,0.0,0.241,6,2031,0.1,0.15,45
50,25,false,,0.155519841984298,0.09119051065570004,-0.07916788561914657,10,1,1.0,31.0,0.2516156828953037,0.0,0.2084,6,2031,0.1,0.15,45
60,30,false,,0.15154680497169917,0.10276739176973985,-0.0505687638994574,13,4,1.0,31.0,0.2719768881551795,0.0,0.2122,6,2031,0.1,0.15,45
20,10,false,,0.13253573752864636,0.10151570914129007,-0.030574857796484785,9,17,1.0,19.0,0.42839036755386567,0.0,0.306,7,2032,0.1,0.15,45
30,15,true,,0.09353705236705673,0.30649048226155345,0.20939225437121764,24,26,7.0,29.0,0.7244813278008299,0.0,0.2238,7,2032,0.1,0.15,45
20,10,false,,0.1165795429465846,0.2222423256773882,0.11442694017934017,14,14,2.0,19.0,0.6679777122254998,0.0,0.2958,8,2033,0.1,0.15,45
30,15,false,,0.13626312913698124,0.1081089212380368,-0.03944341597574577,10,4,1.0,28.0,0.4231478068558791,0.0,0.264,8,2033,0.1,0.15,45
40,20,false,,0.13242231823123846,0.10495104743196758,-0.03489008367604837,16,2,1.0,39.0,0.4158821121571838,0.0,0.229,8,2033,0.1,0.15,45
50,25,false,,0.11769700625558592,0.135437995809275,0.025316840317234537,34,37,2.0,48.0,0.5541427399507793,0.2321575061525841,0.2098,8,2033,0.1,0.15,45
60,30,false,,0.11991442112122788,0.19060107239060714,0.07090232881209987,51,56,1.0,59.0,0.663768115942029,0.0886128364389234,0.2058,8,2033,0.1,0.15,45
20,10,false,,0.22364776661773433,0.12372554276608431,-0.11554149873481807,5,1,1.0,19.0,0.3856845031271717,0.0,0.2338,9,2034,0.1,0.15,45
30,15,false,,0.17995150936779347,0.09505719753219599,-0.11216404225641613,6,1,1.0,27.0,0.1964155084125823,0.0,0.243,9,2034,0.1,0.15,45
40,20,false,,0.1264926393239957,0.1197910865982114,0.0029520933089648704,17,37,1.0,39.0,0.5022330491270808,0.0,0.2236,9,2034,0.1,0.15,45
50,25,false,,0.13291089391408706,0.13355320120800468,0.006799198879179125,35,40,1.0,48.0,0.5163776493256262,0.23776493256262043,0.2514,9,2034,0.1,0.15,45
60,30,true,,0.11788634376890056,0.20337896759661378,0.09041901598943897,52,55,22.0,59.0,0.7046692607003892,0.1735408560311284,0.2352,9,2034,0.1,0.15,45
