rep,seed,true_theta1,true_theta2,true_t_star,detected,first_detection_day,first_detection_tau,detection_delay,false_alarm,tau_error,abs_tau_error,tau_within_tolerance,sim_elapsed_seconds,detection_elapsed_seconds,total_elapsed_seconds
839,2864,0.1,0.15,45,true,20,12,-25,true,-33,33,false,,,
840,2865,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
841,2866,0.1,0.15,45,true,40,33,-5,true,-12,12,false,,,
842,2867,0.1,0.15,45,false,,,,false,,,,,,
843,2868,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
844,2869,0.1,0.15,45,true,20,13,-25,true,-32,32,false,,,
845,2870,0.1,0.15,45,false,,,,false,,,,,,
846,2871,0.1,0.15,45,true,50,31,5,false,-14,14,false,,,
847,2872,0.1,0.15,45,true,20,11,-25,true,-34,34,false,,,
848,2873,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
849,2874,0.1,0.15,45,true,40,30,-5,true,-15,15,false,,,
850,2875,0.1,0.15,45,true,30,22,-15,true,-23,23,false,,,
851,2876,0.1,0.15,45,true,60,53,15,false,8,8,false,,,
852,2877,0.1,0.15,45,true,30,24,-15,true,-21,21,false,,,
853,2878,0.1,0.15,45,false,,,,false,,,,,,
854,2879,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
855,2880,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
856,2881,0.1,0.15,45,false,,,,false,,,,,,
857,2882,0.1,0.15,45,true,20,13,-25,true,-32,32,false,,,
858,2883,0.1,0.15,45,true,40,33,-5,true,-12,12,false,,,
859,2884,0.1,0.15,45,true,30,23,-15,true,-22,22,false,,,
860,2885,0.1,0.15,45,false,,,,false,,,,,,
861,2886,0.1,0.15,45,true,30,23,-15,true,-22,22,false,,,
862,2887,0.1,0.15,45,false,,,,false,,,,,,
863,2888,0.1,0.15,45,true,30,24,-15,true,-21,21,false,,,
864,2889,0.1,0.15,45,true,50,43,5,false,-2,2,true,,,
865,2890,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
866,2891,0.1,0.15,45,false,,,,false,,,,,,
867,2892,0.1,0.15,45,true,50,44,5,false,-1,1,true,,,
868,2893,0.1,0.15,45,true,40,31,-5,true,-14,14,false,,,
869,2894,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
870,2895,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
871,2896,0.1,0.15,45,false,,,,false,,,,,,
872,2897,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
873,2898,0.1,0.15,45,true,50,40,5,false,-5,5,false,,,
874,2899,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
875,2900,0.1,0.15,45,false,,,,false,,,,,,
876,2901,0.1,0.15,45,false,,,,false,,,,,,
877,2902,0.1,0.15,45,true,30,24,-15,true,-21,21,false,,,
878,2903,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
879,2904,0.1,0.15,45,true,40,33,-5,true,-12,12,false,,,
880,2905,0.1,0.15,45,true,60,48,15,false,3,3,true,,,
881,2906,0.1,0.15,45,true,30,24,-15,true,-21,21,false,,,
882,2907,0.1,0.15,45,false,,,,false,,,,,,
883,2908,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
884,2909,0.1,0.15,45,true,20,13,-25,true,-32,32,false,,,
885,2910,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
886,2911,0.1,0.15,45,false,,,,false,,,,,,
887,2912,0.1,0.15,45,true,40,31,-5,true,-14,14,false,,,
888,2913,0.1,0.15,45,true,50,44,5,false,-1,1,true,,,
889,2914,0.1,0.15,45,true,50,41,5,false,-4,4,false,,,
890,2915,0.1,0.15,45,true,20,13,-25,true,-32,32,false,,,
891,2916,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
892,2917,0.1,0.15,45,false,,,,false,,,,,,
893,2918,0.1,0.15,45,true,40,32,-5,true,-13,13,false,,,
894,2919,0.1,0.15,45,true,30,24,-15,true,-21,21,false,,,
895,2920,0.1,0.15,45,false,,,,false,,,,,,
896,2921,0.1,0.15,45,false,,,,false,,,,,,
897,2922,0.1,0.15,45,true,40,32,-5,true,-13,13,false,,,
898,2923,0.1,0.15,45,true,20,13,-25,true,-32,32,false,,,
899,2924,0.1,0.15,45,true,50,44,5,false,-1,1,true,,,
900,2925,0.1,0.15,45,true,50,42,5,false,-3,3,true,,,
901,2926,0.1,0.15,45,true,40,34,-5,true,-11,11,false,,,
902,2927,0.1,0.15,45,false,,,,false,,,,,,
903,2928,0.1,0.15,45,false,,,,false,,,,,,
904,2929,0.1,0.15,45,true,60,54,15,false,9,9,false,,,
905,2930,0.1,0.15,45,true,30,23,-15,true,-22,22,false,,,
906,2931,0.1,0.15,45,true,40,34,-5,true,-11,11,false,,,
907,2932,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
908,2933,0.1,0.15,45,false,,,,false,,,,,,
909,2934,0.1,0.15,45,true,30,24,-15,true,-21,21,false,,,
910,2935,0.1,0.15,45,false,,,,false,,,,,,
911,2936,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
912,2937,0.1,0.15,45,false,,,,false,,,,,,
913,2938,0.1,0.15,45,false,,,,false,,,,,,
914,2939,0.1,0.15,45,false,,,,false,,,,,,
915,2940,0.1,0.15,45,true,50,43,5,false,-2,2,true,,,
916,2941,0.1,0.15,45,true,40,25,-5,true,-20,20,false,,,
917,2942,0.1,0.15,45,true,20,13,-25,true,-32,32,false,,,
918,2943,0.1,0.15,45,true,60,53,15,false,8,8,false,,,
919,2944,0.1,0.15,45,true,50,31,5,false,-14,14,false,,,
920,2945,0.1,0.15,45,false,,,,false,,,,,,
921,2946,0.1,0.15,45,true,40,32,-5,true,-13,13,false,,,
922,2947,0.1,0.15,45,false,,,,false,,,,,,
923,2948,0.1,0.15,45,true,50,44,5,false,-1,1,true,,,
924,2949,0.1,0.15,45,true,40,34,-5,true,-11,11,false,,,
925,2950,0.1,0.15,45,true,40,34,-5,true,-11,11,false,,,
926,2951,0.1,0.15,45,false,,,,false,,,,,,
927,2952,0.1,0.15,45,true,30,23,-15,true,-22,22,false,,,
928,2953,0.1,0.15,45,true,50,43,5,false,-2,2,true,,,
929,2954,0.1,0.15,45,false,,,,false,,,,,,
930,2955,0.1,0.15,45,false,,,,false,,,,,,
931,2956,0.1,0.15,45,true,60,53,15,false,8,8,false,,,
932,2957,0.1,0.15,45,false,,,,false,,,,,,
933,2958,0.1,0.15,45,true,60,52,15,false,7,7,false,,,
934,2959,0.1,0.15,45,true,40,32,-5,true,-13,13,false,,,
935,2960,0.1,0.15,45,true,30,24,-15,true,-21,21,false,,,
936,2961,0.1,0.15,45,false,,,,false,,,,,,
937,2962,0.1,0.15,45,true,50,41,5,false,-4,4,false,,,
938,2963,0.1,0.15,45,true,40,34,-5,true,-11,11,false,,,
939,2964,0.1,0.15,45,false,,,,false,,,,,,
940,2965,0.1,0.15,45,true,20,12,-25,true,-33,33,false,,,
941,2966,0.1,0.15,45,true,40,33,-5,true,-12,12,false,,,
942,2967,0.1,0.15,45,true,30,24,-15,true,-21,21,false,,,
943,2968,0.1,0.15,45,true,30,24,-15,true,-21,21,false,,,
944,2969,0.1,0.15,45,false,,,,false,,,,,,
945,2970,0.1,0.15,45,true,40,34,-5,true,-11,11,false,,,
946,2971,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
947,2972,0.1,0.15,45,true,40,32,-5,true,-13,13,false,,,
948,2973,0.1,0.15,45,false,,,,false,,,,,,
949,2974,0.1,0.15,45,true,40,32,-5,true,-13,13,false,,,
950,2975,0.1,0.15,45,false,,,,false,,,,,,
951,2976,0.1,0.15,45,true,40,34,-5,true,-11,11,false,,,
952,2977,0.1,0.15,45,true,20,13,-25,true,-32,32,false,,,
953,2978,0.1,0.15,45,true,50,44,5,false,-1,1,true,,,
954,2979,0.1,0.15,45,false,,,,false,,,,,,
955,2980,0.1,0.15,45,false,,,,false,,,,,,
956,2981,0.1,0.15,45,true,60,16,15,false,-29,29,false,,,
957,2982,0.1,0.15,45,true,30,24,-15,true,-21,21,false,,,
958,2983,0.1,0.15,45,true,20,13,-25,true,-32,32,false,,,
959,2984,0.1,0.15,45,true,60,51,15,false,6,6,false,,,
960,2985,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
961,2986,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
962,2987,0.1,0.15,45,true,30,19,-15,true,-26,26,false,,,
963,2988,0.1,0.15,45,false,,,,false,,,,,,
964,2989,0.1,0.15,45,true,30,24,-15,true,-21,21,false,,,
965,2990,0.1,0.15,45,true,40,32,-5,true,-13,13,false,,,
966,2991,0.1,0.15,45,false,,,,false,,,,,,
967,2992,0.1,0.15,45,true,40,33,-5,true,-12,12,false,,,
968,2993,0.1,0.15,45,false,,,,false,,,,,,
969,2994,0.1,0.15,45,true,60,51,15,false,6,6,false,,,
970,2995,0.1,0.15,45,false,,,,false,,,,,,
971,2996,0.1,0.15,45,false,,,,false,,,,,,
972,2997,0.1,0.15,45,true,60,53,15,false,8,8,false,,,
973,2998,0.1,0.15,45,true,50,41,5,false,-4,4,false,,,
974,2999,0.1,0.15,45,false,,,,false,,,,,,
975,3000,0.1,0.15,45,true,50,44,5,false,-1,1,true,,,
976,3001,0.1,0.15,45,false,,,,false,,,,,,
977,3002,0.1,0.15,45,true,50,39,5,false,-6,6,false,,,
978,3003,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
979,3004,0.1,0.15,45,true,40,34,-5,true,-11,11,false,,,
980,3005,0.1,0.15,45,true,40,34,-5,true,-11,11,false,,,
981,3006,0.1,0.15,45,true,50,42,5,false,-3,3,true,,,
982,3007,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
983,3008,0.1,0.15,45,true,30,21,-15,true,-24,24,false,,,
984,3009,0.1,0.15,45,true,60,54,15,false,9,9,false,,,
985,3010,0.1,0.15,45,false,,,,false,,,,,,
986,3011,0.1,0.15,45,true,40,33,-5,true,-12,12,false,,,
987,3012,0.1,0.15,45,true,60,54,15,false,9,9,false,,,
988,3013,0.1,0.15,45,false,,,,false,,,,,,
989,3014,0.1,0.15,45,true,50,16,5,false,-29,29,false,,,
990,3015,0.1,0.15,45,true,20,14,-25,true,-31,31,false,,,
991,3016,0.1,0.15,45,true,30,24,-15,true,-21,21,false,,,
992,3017,0.1,0.15,45,false,,,,false,,,,,,
993,3018,0.1,0.15,45,false,,,,false,,,,,,
994,3019,0.1,0.15,45,true,20,13,-25,true,-32,32,false,,,
995,3020,0.1,0.15,45,false,,,,false,,,,,,
996,3021,0.1,0.15,45,true,50,43,5,false,-2,2,true,,,
997,3022,0.1,0.15,45,false,,,,false,,,,,,
998,3023,0.1,0.15,45,true,30,24,-15,true,-21,21,false,,,
999,3024,0.1,0.15,45,false,,,,false,,,,,,
1000,3025,0.1,0.15,45,true,20,13,-25,true,-32,32,false,,,
