analysis_day,n_observations,detected,elapsed_seconds,theta1_median,theta2_median,theta_diff_median,tau_median,tau_map,tau_q025,tau_q975,p_positive_effect,p_tau_near_truth,accepted_rate,rep,seed,true_theta1,true_theta2,true_t_star
50,25,false,,0.09630747740219127,0.19579284590963222,0.09784775135280338,44,45,31.0,49.0,0.6961797752808989,0.6053932584269663,0.153,20,2045,0.1,0.2,45
60,30,true,,0.09875371183663338,0.3061087279314806,0.21185840373696568,46,57,18.0,58.0,0.8005794302269436,0.20328343795267986,0.1226,20,2045,0.1,0.2,45
20,10,false,,0.1395270874726832,0.14816665029827192,0.024708335841193148,9,1,1.0,19.0,0.5152529761904762,0.0,0.2448,21,2046,0.1,0.2,45
30,15,false,,0.10965066051799345,0.11797047484933824,0.010692366565228179,16,2,1.0,29.0,0.5232235013894403,0.0,0.2594,21,2046,0.1,0.2,45
40,20,false,,0.11248454102981868,0.1654435198020625,0.06982476088882157,24,35,2.0,39.0,0.658273381294964,0.0,0.2698,21,2046,0.1,0.2,45
50,25,false,,0.11547888423229499,0.1660655757516366,0.06213287029672851,35,38,4.0,48.0,0.6708860759493671,0.26045262754123516,0.2804,21,2046,0.1,0.2,45
60,30,false,,0.4078293785611895,0.11434585165325971,-0.30042770411552455,5,2,1.0,38.0,0.22840769545640605,0.002046663937781416,0.181,21,2046,0.1,0.2,45
20,10,false,,0.10354864089800966,0.11477535862730186,0.022047327955195605,11,1,1.0,19.0,0.5483178239083751,0.0,0.2802,22,2047,0.1,0.2,45
30,15,false,,0.10963698711175314,0.14390207373670577,0.04675453096450646,18,26,1.0,29.0,0.6024273630011033,0.0,0.2902,22,2047,0.1,0.2,45
40,20,false,,0.1816548139509322,0.10291182711002703,-0.09249958810252953,6,1,1.0,38.0,0.33908507223113965,0.0,0.2562,22,2047,0.1,0.2,45
50,25,false,,0.133435371356066,0.1288382026607123,0.01004397128427316,20,3,1.0,48.0,0.5171462357114702,0.22664564446196295,0.2672,22,2047,0.1,0.2,45
60,30,false,,0.1502653764583501,0.11238495376615106,-0.043582440131576736,10,5,1.0,33.0,0.32988460007958614,0.0,0.2462,22,2047,0.1,0.2,45
20,10,false,,0.09050299700925174,0.23309792801665055,0.14861946668102194,15,16,2.0,19.0,0.7265512265512265,0.0,0.2826,23,2048,0.1,0.2,45
30,15,true,,0.10074150472186222,0.22315985761502352,0.13853503460851874,21,26,1.0,29.0,0.7072498029944838,0.0,0.2698,23,2048,0.1,0.2,45
20,10,false,,0.12073522241253015,0.09959355741510373,-0.010596730966423981,8,1,1.0,19.0,0.4825318536785861,0.0,0.2054,24,2049,0.1,0.2,45
30,15,false,,0.08528538725115538,0.24032513700931427,0.15676640307868855,25,26,16.0,29.0,0.7582139848357203,0.0,0.2172,24,2049,0.1,0.2,45
40,20,false,,0.10266269018270527,0.1066184980398426,0.002911754598759822,20,36,1.0,39.0,0.5075794621026894,0.0,0.157,24,2049,0.1,0.2,45
50,25,false,,0.6436656992615107,0.0746579205422381,-0.5648707702820175,2,1,1.0,18.0,0.08598130841121496,0.0,0.0766,24,2049,0.1,0.2,45
60,30,true,,0.09380159106772905,0.7161269543457467,0.6251171033091257,53,56,27.125000000000007,59.0,0.9257688229056203,0.0784729586426299,0.1002,24,2049,0.1,0.2,45
20,10,false,,0.1259418079871313,0.16725790862531553,0.05603284966054785,11,16,1.0,19.0,0.6004366812227074,0.0,0.3136,25,2050,0.1,0.2,45
30,15,false,,0.16967620984519158,0.10888229444890077,-0.093826639947065,8,1,1.0,29.0,0.326792722083482,0.0,0.219,25,2050,0.1,0.2,45
40,20,false,,0.12561278126091566,0.11281920912106817,-0.010269518153318911,16,5,1.0,38.0,0.4668125455871627,0.0,0.2458,25,2050,0.1,0.2,45
50,25,false,,0.12874443814690587,0.1291349870441215,0.004000590265710244,23,6,2.0,48.0,0.5134929684530597,0.2729000380083618,0.249,25,2050,0.1,0.2,45
60,30,false,,0.13543954351972307,0.1155920362653368,-0.021401261878725562,32,3,1.0,58.0,0.4222573007103394,0.08208366219415943,0.2174,25,2050,0.1,0.2,45
20,10,false,,0.12722455280023331,0.0846397281807655,-0.046964297608881586,10,1,1.0,19.0,0.40287226001511717,0.0,0.247,26,2051,0.1,0.2,45
30,15,false,,0.10538729795203705,0.07682804178300554,-0.036234858381932064,11,5,1.0,29.0,0.406280193236715,0.0,0.151,26,2051,0.1,0.2,45
40,20,true,,0.07237284382315536,0.319998663446093,0.24476040323935994,34,35,25.0,39.0,0.8545849158979925,0.0,0.0874,26,2051,0.1,0.2,45
20,10,false,,0.16257104827667895,0.14926419955534903,-0.015297439584590504,11,16,1.0,19.0,0.4654768870684611,0.0,0.3328,27,2052,0.1,0.2,45
30,15,false,,0.17332879209415578,0.12779531867753957,-0.06466285156819532,9,1,1.0,29.0,0.37872340425531914,0.0,0.2426,27,2052,0.1,0.2,45
40,20,false,,0.14935924386382887,0.12057977535288046,-0.03862003854206772,13,2,1.0,37.0,0.361744966442953,0.0,0.2646,27,2052,0.1,0.2,45
50,25,false,,0.1245789235010868,0.528910449071456,0.3927394675218999,45,46,37.0,49.0,0.8846853401236814,0.7599126955256457,0.2238,27,2052,0.1,0.2,45
60,30,true,,0.13311692220454688,0.2811026428102909,0.1565065355472549,49,55,29.0,59.0,0.8362905925677938,0.23970539002343488,0.219,27,2052,0.1,0.2,45
20,10,false,,0.2970960329217187,0.08261708075243865,-0.23260191683223214,3,1,1.0,18.0,0.2663316582914573,0.0,0.2346,28,2053,0.1,0.2,45
30,15,false,,0.11239629616407651,0.09378674155023976,-0.01701125888018898,9,1,1.0,28.0,0.44864176570458403,0.0,0.2348,28,2053,0.1,0.2,45
40,20,false,,0.08755277866203279,0.6886618969960334,0.5916235711902142,36,38,23.0,39.0,0.96142578125,0.0,0.1564,28,2053,0.1,0.2,45
50,25,false,,0.09056043134494898,0.6466239074763441,0.5422606579112863,45,45,34.0,49.0,0.9664570230607966,0.6656184486373166,0.1178,28,2053,0.1,0.2,45
60,30,false,,0.12513064491323356,0.08151793898054065,-0.026477234271637257,13,37,1.0,40.0,0.39603960396039606,0.0039603960396039604,0.043,28,2053,0.1,0.2,45
20,10,false,,0.14961851002593632,0.13421728058034305,-0.018958018976132696,10,1,1.0,19.0,0.4624257252708843,0.0,0.2466,29,2054,0.1,0.2,45
30,15,false,,0.13858698096939703,0.11013757992358364,-0.03479746879769621,9,4,1.0,29.0,0.4268160462594868,0.0,0.2886,29,2054,0.1,0.2,45
40,20,true,,0.10529626387065348,0.2801241367276538,0.16776424750042263,33,36,16.0,39.0,0.7678282009724473,0.0,0.2374,29,2054,0.1,0.2,45
20,10,false,,0.08531348516621405,0.6717553068928319,0.5680014844532724,16,18,2.0,19.0,0.9525993883792049,0.0,0.2736,30,2055,0.1,0.2,45
30,15,false,,0.23834191412016917,0.08504248312196125,-0.15589229073202687,5,1,1.0,25.0,0.2545529801324503,0.0,0.2122,30,2055,0.1,0.2,45
40,20,false,,0.11679287893522822,0.16586654897546124,0.057760336816714,30,35,2.0,39.0,0.6422480620155039,0.0,0.2906,30,2055,0.1,0.2,45
50,25,true,,0.11566675876002726,0.2866516072720606,0.1597654705008287,41,45,20.0,49.0,0.8049249711427472,0.44786456329357444,0.2868,30,2055,0.1,0.2,45
20,10,false,,0.172400644055539,0.39237558401495487,0.22579277410594603,15,17,1.0,19.0,0.6764522173641474,0.0,0.2968,31,2056,0.1,0.2,45
30,15,false,,0.16295591933234366,0.13544260254908677,-0.03708932148499369,15,27,1.0,29.0,0.42430904522613067,0.0,0.2598,31,2056,0.1,0.2,45
40,20,false,,0.171466068768865,0.11159737007913073,-0.07460341607281777,10,10,1.0,33.0,0.22580645161290322,0.0,0.2394,31,2056,0.1,0.2,45
50,25,false,,0.12318113718475644,0.28651969373935526,0.16596882062536228,44,47,5.0,49.0,0.6894736842105263,0.5642857142857143,0.216,31,2056,0.1,0.2,45
60,30,false,,0.12149604000147526,0.5333907579966567,0.40232467536598715,55,56,39.0,59.0,0.8631870304468169,0.07552392249901146,0.1946,31,2056,0.1,0.2,45
20,10,false,,0.10067779985366536,0.20261589648137726,0.11313206448964254,14,16,1.0,19.0,0.6968085106382979,0.0,0.292,32,2057,0.1,0.2,45
30,15,false,,0.10864675069636759,0.16031814455364612,0.07998164536127361,18,27,2.0,29.0,0.6929855481142051,0.0,0.2926,32,2057,0.1,0.2,45
40,20,true,,0.10628237965191735,0.4699324619282614,0.34723590905916124,34,37,4.0,39.0,0.7818637693272044,0.0,0.2416,32,2057,0.1,0.2,45
20,10,true,,0.06808716927319648,0.24385938909016894,0.18669415500733333,14,16,2.0,19.0,0.7408189109328831,0.0,0.205,33,2058,0.1,0.2,45
20,10,false,,0.10271200218164617,0.4413192897088525,0.3494914425802208,16,16,2.0,19.0,0.8053621169916435,0.0,0.2768,34,2059,0.1,0.2,45
30,15,false,,0.12294731987023988,0.4742371501471032,0.358646247468689,22,26,1.0,29.0,0.66171875,0.0,0.2416,34,2059,0.1,0.2,45
40,20,false,,0.12233929800460584,0.11529862216730086,-0.009927799973269674,15,7,1.0,38.0,0.4502541757443718,0.0,0.2754,34,2059,0.1,0.2,45
50,25,false,,0.23699274034964796,0.1049306379261005,-0.13163098498052683,4,1,1.0,15.300000000000182,0.18334030975303475,0.0,0.207,34,2059,0.1,0.2,45
60,30,false,,0.12834630051349089,0.18510398723987406,0.08846256499037403,36,55,1.0,59.0,0.6538461538461539,0.07307692307692308,0.2196,34,2059,0.1,0.2,45
20,10,false,,0.12825600941428103,0.1214331077987138,0.000554281633598594,9,15,1.0,19.0,0.5006451612903225,0.0,0.3136,35,2060,0.1,0.2,45
30,15,false,,0.14890893143867462,0.09254683702990354,-0.07603414869819757,9,1,1.0,29.0,0.3178939034045922,0.0,0.2612,35,2060,0.1,0.2,45
40,20,false,,0.11334528167752769,0.11987379197379504,0.015079639092248603,25,36,2.0,39.0,0.5478459778879146,0.0,0.285,35,2060,0.1,0.2,45
50,25,false,,0.12519787107361252,0.13157618511443683,0.017297573157699933,25,36,1.0,48.0,0.5378787878787878,0.12916666666666668,0.271,35,2060,0.1,0.2,45
60,30,true,,0.1209110128727328,0.6171374615501538,0.4922596159328475,54,55,39.0,59.0,0.8845705402254178,0.13019821220365332,0.2088,35,2060,0.1,0.2,45
20,10,false,,0.09940112036494733,0.10794926003921707,0.01256135273564718,8,1,1.0,19.0,0.5351036740632957,0.0,0.2874,36,2061,0.1,0.2,45
30,15,false,,0.1054439737206565,0.09826905217727681,-0.00928426854079703,12,8,2.0,28.0,0.4600231749710313,0.0,0.281,36,2061,0.1,0.2,45
40,20,true,,0.10798869423760983,0.3197215743494644,0.20944418750344804,34,37,7.0,39.0,0.7930174563591023,0.0,0.2584,36,2061,0.1,0.2,45
20,10,false,,0.12457478011333217,0.4298508971701193,0.30901647905830326,16,16,1.0,19.0,0.8148268047911945,0.0,0.3074,37,2062,0.1,0.2,45
30,15,false,,0.2386380531635927,0.10222171348894743,-0.14974367265817645,5,1,1.0,26.0,0.21822803195352214,0.0,0.2052,37,2062,0.1,0.2,45
40,20,false,,0.11073746212065441,0.5455487820391532,0.42602178549195185,35,36,17.800000000000004,39.0,0.8851597250303276,0.0,0.2578,37,2062,0.1,0.2,45
50,25,false,,0.16394198422241138,0.09500041253077979,-0.08305169802131573,12,5,2.0,47.0,0.2665867306155076,0.12310151878497202,0.2294,37,2062,0.1,0.2,45
60,30,false,,0.30334564864133823,0.10078366363644593,-0.1986376273493188,5,4,1.0,19.0,0.15734118636937316,0.0,0.2024,37,2062,0.1,0.2,45
20,10,false,,0.11133271382477038,0.11180595159227358,0.010443912850001708,10,2,1.0,19.0,0.5091116173120729,0.0,0.2358,38,2063,0.1,0.2,45
30,15,false,,0.07537682279358031,0.6688479688736592,0.5955035256333397,26,27,15.0,29.0,0.9465688842325825,0.0,0.1482,38,2063,0.1,0.2,45
40,20,true,,0.10769866809304754,0.4035621192393056,0.2991157066552147,33,36,12.0,39.0,0.8074909383809907,0.0,0.2758,38,2063,0.1,0.2,45
20,10,true,,0.09764860399410291,0.35520225801071764,0.2788683932067787,14,16,1.0,19.0,0.7596952908587258,0.0,0.2896,39,2064,0.1,0.2,45
20,10,false,,0.12627775422832485,0.13189987124456368,-0.0011118926309370003,11,16,1.0,19.0,0.49737735266892935,0.0,0.3246,40,2065,0.1,0.2,45
30,15,true,,0.1160694890065431,0.34092693683621667,0.23514897299866175,24,26,8.0,29.0,0.7560455192034139,0.0,0.2808,40,2065,0.1,0.2,45
20,10,false,,0.11430436805240968,0.1388790235853794,0.027022966469721077,12,16,1.0,19.0,0.5529332434254889,0.0,0.285,41,2066,0.1,0.2,45
30,15,false,,0.10747929561950426,0.23917942615289525,0.13885438753007665,21,26,1.0,29.0,0.6757782839787395,0.0,0.265,41,2066,0.1,0.2,45
40,20,true,,0.1102056765452857,0.23645869545602677,0.1305623628289017,32,36,2.0,39.0,0.7241242038216561,0.0,0.2614,41,2066,0.1,0.2,45
20,10,false,,0.09322920832519495,0.1015089003060202,0.02258472235391846,12,1,1.0,19.0,0.5509745127436282,0.0,0.255,42,2067,0.1,0.2,45
30,15,true,,0.10364284647227896,0.23447524315628598,0.1443111277995291,22,26,2.0,29.0,0.7328926905132193,0.0,0.2622,42,2067,0.1,0.2,45
20,10,false,,0.12415147317053771,0.12389387816941286,0.009742789229650689,11,16,1.0,19.0,0.5248366013071896,0.0,0.3008,43,2068,0.1,0.2,45
30,15,false,,0.11238212743033138,0.12187142264906412,0.015855450822369374,16,26,2.0,29.0,0.5541871921182266,0.0,0.2886,43,2068,0.1,0.2,45
40,20,false,,0.1200507743495821,0.25367390451653327,0.15486028549832692,31,36,5.0,39.0,0.6845018450184502,0.0,0.272,43,2068,0.1,0.2,45
50,25,false,,0.13838669871232903,0.11629234768044988,-0.02032375265194096,10,6,1.0,47.0,0.4434984520123839,0.10990712074303406,0.2538,43,2068,0.1,0.2,45
60,30,false,,0.1272934744770924,0.14571872816609646,0.027969986513545778,32,5,2.0,55.0,0.6382419233658904,0.09842223891810668,0.2,43,2068,0.1,0.2,45
20,10,false,,0.11381039745465654,0.193357031073098,0.10534540564299695,11,15,1.0,19.0,0.6937053861129137,0.0,0.3178,44,2069,0.1,0.2,45
30,15,false,,0.750452019562654,0.09728469768299411,-0.6585686354822531,2,2,1.0,25.0,0.08116063919259882,0.0,0.1578,44,2069,0.1,0.2,45
40,20,false,,0.13295014360985397,0.21288151446103915,0.097610709909841,31,36,1.0,39.0,0.6270949720670391,0.0,0.2338,44,2069,0.1,0.2,45
50,25,false,,0.11924949021754687,0.17400254220114839,0.05846426451309941,42,47,13.0,49.0,0.6209708737864078,0.45980582524271846,0.2178,44,2069,0.1,0.2,45
60,30,false,,0.1318282777262005,0.406220565187296,0.28786993111849263,52,57,1.0,59.0,0.6136651202024462,0.06663854913538592,0.1902,44,2069,0.1,0.2,45
20,10,false,,0.09714059168737696,0.08055237902803053,-0.015080050591028613,9,3,1.0,19.0,0.42941830307521306,0.0,0.2858,45,2070,0.1,0.2,45
30,15,false,,0.1072051195672413,0.15063160977756734,0.05572826763058481,19,25,1.0,29.0,0.6407547169811321,0.0,0.2796,45,2070,0.1,0.2,45
