analysis_day,n_observations,detected,elapsed_seconds,theta1_median,theta2_median,theta_diff_median,tau_median,tau_map,tau_q025,tau_q975,p_positive_effect,p_tau_near_truth,accepted_rate,rep,seed,true_theta1,true_theta2,true_t_star
20,10,false,,0.13130870153183555,0.12424812175328544,0.006380126229379723,9,1,1.0,19.0,0.511509817197021,0.33716993906567366,0.2904,10,2035,0.1,0.25,15
30,15,true,,0.1254272082215973,0.3758000310517785,0.2514642828863094,23,26,2.0,29.0,0.8218448218448219,0.11854811854811854,0.2952,10,2035,0.1,0.25,15
20,10,false,,0.21048707904537511,0.13090010011151978,-0.102786355041835,6,4,1.0,19.0,0.39021249195106245,0.3306503541532518,0.2822,11,2036,0.1,0.25,15
30,15,false,,0.1706111065013403,0.17492132637750615,0.001837057970082795,13,2,1.0,28.0,0.5052417991207304,0.17044301657084884,0.218,11,2036,0.1,0.25,15
40,20,true,,0.1688228151780357,0.2596741796602947,0.13266748304867718,25,34,2.0,39.0,0.8973240255962769,0.11954624781849912,0.2514,11,2036,0.1,0.25,15
20,10,false,,0.1185495590682811,0.16330592732147892,0.06522149536916629,11,1,1.0,19.0,0.6084010840108401,0.4132791327913279,0.29,12,2037,0.1,0.25,15
30,15,true,,0.1393215807601125,0.2680278357647371,0.15362035340548613,20,26,2.0,29.0,0.7994636471990465,0.19755661501787844,0.3088,12,2037,0.1,0.25,15
20,10,false,,0.0771092093939806,0.11487158152386713,0.04048331465145777,12,14,1.0,19.0,0.6487305797650625,0.5206517620310723,0.2734,13,2038,0.1,0.25,15
30,15,true,,0.11567097868645854,0.44851721741437345,0.33998521197463866,21,25,8.0,28.300000000000182,0.8958399491902191,0.21975230231819626,0.3106,13,2038,0.1,0.25,15
20,10,false,,0.11039036400873746,0.3381351068335904,0.2338454153879994,15,16,2.0,19.0,0.8211221122112211,0.6264026402640264,0.3078,14,2039,0.1,0.25,15
30,15,true,,0.15711778361469425,0.360317748467954,0.23342300559989665,21,26,1.0,28.0,0.7255501222493888,0.15556234718826406,0.2732,14,2039,0.1,0.25,15
20,10,false,,0.13608299197357873,0.19727742742870005,0.08899435775624963,12,15,1.0,19.0,0.6473369051370942,0.46170816262212416,0.3212,15,2040,0.1,0.25,15
30,15,true,,0.16662881242089295,0.2930685321658031,0.16781980549479542,15,24,2.0,28.0,0.8105055069189494,0.23354984467664502,0.2822,15,2040,0.1,0.25,15
20,10,false,,0.11204599732406176,0.3731078122781322,0.264549592074632,16,16,3.0,19.0,0.8394982309424253,0.72885172081055,0.2926,16,2041,0.1,0.25,15
30,15,true,,0.14450455707205964,0.2754319553506668,0.1591531511995651,19,24,5.0,29.0,0.8366498366498366,0.2652212652212652,0.2882,16,2041,0.1,0.25,15
20,10,false,,0.15614739605406044,0.253830219499869,0.12796521352535487,13,15,1.0,19.0,0.650703382220892,0.5522298712960192,0.3072,17,2042,0.1,0.25,15
30,15,true,,0.17953596571770436,0.2818561651141929,0.13366707146132498,20,26,2.0,29.0,0.7467003650659927,0.2285874754282505,0.2876,17,2042,0.1,0.25,15
20,10,false,,0.17309510328152064,0.13114726809977367,-0.0603619752694165,8,3,1.0,19.0,0.3660287081339713,0.3214712918660287,0.3312,18,2043,0.1,0.25,15
30,15,false,,0.17623659339315983,0.293875289849423,0.16638493403461752,16,27,1.0,29.0,0.6807703530784943,0.16515903122264372,0.269,18,2043,0.1,0.25,15
40,20,true,,0.19313628488709386,0.6708607410087042,0.4712638502479428,34,35,17.0,39.0,0.8892684315399944,0.03358952462282949,0.2346,18,2043,0.1,0.25,15
20,10,false,,0.1423198553540878,0.14385540655224327,0.004365844480994724,11,15,1.0,19.0,0.5068319034000636,0.41912932952017795,0.2926,19,2044,0.1,0.25,15
30,15,false,,0.12701115879348518,0.7734318972940626,0.643439775531115,25,25,6.0,29.0,0.9415126050420168,0.08638655462184874,0.2664,19,2044,0.1,0.25,15
40,20,true,,0.16458911767269174,0.45279994434519133,0.2913690695555755,34,34,17.0,39.0,0.8891481913652275,0.03733955659276546,0.2674,19,2044,0.1,0.25,15
20,10,false,,0.09923094352656078,0.10137732381323418,0.0027462282070380706,8,2,1.0,19.0,0.504652028284332,0.3040565686639375,0.2846,20,2045,0.1,0.25,15
30,15,false,,0.11064447445701422,0.1467844895610142,0.0441291154929154,18,26,3.0,29.0,0.6427854034147975,0.3136926682289923,0.2938,20,2045,0.1,0.25,15
40,20,true,,0.12925683134918967,0.3745352592848352,0.2483889386640427,32,34,4.775000000000006,39.0,0.8409383033419023,0.06908740359897173,0.2754,20,2045,0.1,0.25,15
20,10,true,,0.09365333598977969,0.19642375623194863,0.1062816605746941,14,16,1.0,19.0,0.700540175557056,0.6026333558406483,0.309,21,2046,0.1,0.25,15
20,10,false,,0.08868398817727415,0.48179022945866995,0.3990263538423007,15,16,4.0,19.0,0.9036063363667004,0.6892483990562858,0.2996,22,2047,0.1,0.25,15
30,15,true,,0.12983817785943763,0.30947868144952206,0.2112821232730076,18,24,1.0,29.0,0.7967637540453074,0.19093851132686085,0.2898,22,2047,0.1,0.25,15
20,10,false,,0.11013200453688211,0.22546683055721042,0.13635650760683693,14,16,1.0,19.0,0.6541274817136886,0.5092302333681644,0.2926,23,2048,0.1,0.25,15
30,15,true,,0.11988783662854466,0.21961603720601192,0.11582568860692838,21,25,2.0,29.0,0.7506485084306096,0.23540856031128404,0.3096,23,2048,0.1,0.25,15
20,10,false,,0.10329565809900015,0.10613640636136193,0.01541248328490084,11,1,1.0,19.0,0.5293904208998549,0.41364296081277213,0.2846,24,2049,0.1,0.25,15
30,15,false,,0.14087323159415527,0.19618220367234565,0.09168512762484063,14,1,1.0,28.0,0.6770601336302895,0.15653833916640153,0.289,24,2049,0.1,0.25,15
40,20,true,,0.16410858255432528,0.2981314908184526,0.14941232446898917,32,35,10.0,39.0,0.8711048158640227,0.0886685552407932,0.2746,24,2049,0.1,0.25,15
20,10,false,,0.1283175482980801,0.3040451034036079,0.18656772498757124,14,17,1.0,19.0,0.6891977258370183,0.5701200252684776,0.3046,25,2050,0.1,0.25,15
30,15,true,,0.15150985302491388,0.3004048145429559,0.18408127068143196,17,25,2.0,29.0,0.8847058823529412,0.26235294117647057,0.2852,25,2050,0.1,0.25,15
20,10,false,,0.1620794883724671,0.07068888608575635,-0.10014939900481204,6,1,1.0,18.0,0.248868778280543,0.24396681749622925,0.2406,26,2051,0.1,0.25,15
30,15,true,,0.10645882776090111,0.30612065395460125,0.2045577869773036,22,26,1.0,29.0,0.7872097449562239,0.08260373049105443,0.2744,26,2051,0.1,0.25,15
20,10,false,,0.1569785003016392,0.5884636248376036,0.44230446249759503,16,16,1.0,19.0,0.8254764292878636,0.6890672016048145,0.2714,27,2052,0.1,0.25,15
30,15,false,,0.16030060854576988,0.536283049548153,0.39063138963357735,25,26,8.0,29.0,0.8628841607565012,0.15986997635933806,0.267,27,2052,0.1,0.25,15
40,20,true,,0.1846136591743213,0.3932377938671506,0.22578884009062752,30,34,2.0,38.0,0.9044257398859625,0.043714363290795547,0.2438,27,2052,0.1,0.25,15
20,10,true,,0.09220419069557587,0.26421237247717844,0.1697827232663037,14,16,2.0,19.0,0.7651489216021911,0.5871276959945224,0.3036,28,2053,0.1,0.25,15
20,10,false,,0.14335125043709754,0.15699318508166396,0.021990748636496138,9,1,1.0,19.0,0.5364566149785549,0.3856812933025404,0.272,29,2054,0.1,0.25,15
30,15,true,,0.14871972561462674,0.4755134079590455,0.3529101065168269,23,25,5.075000000000003,29.0,0.8900730816077954,0.19549330085261876,0.2836,29,2054,0.1,0.25,15
20,10,false,,0.11171140473380768,0.10814071994182076,-0.003140989115395759,10,1,1.0,19.0,0.4914782608695652,0.3888695652173913,0.2864,30,2055,0.1,0.25,15
30,15,true,,0.12180662412466377,0.2220929627076979,0.10975267718782533,21,25,2.0,29.0,0.7215520052168243,0.14770133681121617,0.2954,30,2055,0.1,0.25,15
20,10,false,,0.24669275369032814,0.13141561433968185,-0.15875142423654384,6,2,1.0,18.0,0.2754931461049816,0.31995987963891676,0.2592,31,2056,0.1,0.25,15
30,15,false,,0.18591063379486863,0.25026995252779727,0.10092809520590165,15,26,1.0,28.0,0.6730822873082287,0.26666666666666666,0.2998,31,2056,0.1,0.25,15
40,20,false,,0.21338103540546827,0.2743214212445682,0.08638316803469834,25,1,1.0,38.0,0.6406990521327014,0.07968009478672985,0.232,31,2056,0.1,0.25,15
50,25,true,,0.20717423175060595,0.40508066123034214,0.19963586978070344,37,44,4.0,48.0,0.8454496499730748,0.09073774905761982,0.269,31,2056,0.1,0.25,15
20,10,false,,0.10929377186041267,0.20837141022873235,0.10950997979558616,13,14,2.0,19.0,0.6880733944954128,0.5612148054413161,0.3028,32,2057,0.1,0.25,15
30,15,true,,0.14113535728611468,0.5259168453720449,0.3961482764653378,24,26,2.0,29.0,0.8562070094988535,0.10809040288241074,0.2686,32,2057,0.1,0.25,15
20,10,false,,0.0569836176248147,0.7204075196124192,0.6567936782537751,16,16,12.0,19.0,1.0,0.8488909426987061,0.1852,33,2058,0.1,0.25,15
30,15,true,,0.1109551646342236,0.1799538254817491,0.09730482712969017,14,26,2.0,28.0,0.7156527682843472,0.22693096377306904,0.3026,33,2058,0.1,0.25,15
20,10,true,,0.10972215895672406,0.26291685163495215,0.16109965761235373,14,15,2.0,19.0,0.7116788321167883,0.5865958858659589,0.3096,34,2059,0.1,0.25,15
20,10,false,,0.14382681298745428,0.12977743330983285,-0.008647165601765094,10,1,1.0,19.0,0.4826129346766331,0.40851478713032174,0.2896,35,2060,0.1,0.25,15
30,15,true,,0.14883406249171036,0.26887562582641517,0.144957891174211,21,24,4.0,29.0,0.7812683499706401,0.23634762184380506,0.2888,35,2060,0.1,0.25,15
20,10,false,,0.13009995158766663,0.10613381732566235,-0.023986792436862928,6,2,1.0,18.0,0.4468826192964124,0.26854754440961337,0.299,36,2061,0.1,0.25,15
30,15,true,,0.13084974982805528,0.19533355097385793,0.08157333815095463,12,4,2.0,28.0,0.7020685396727385,0.27076258104353196,0.3108,36,2061,0.1,0.25,15
20,10,true,,0.12721826133458014,0.30460979854029047,0.1934075728715221,14,17,2.0,19.0,0.7744945567651633,0.584447900466563,0.3158,37,2062,0.1,0.25,15
20,10,false,,0.0756988902378835,0.4163863243793625,0.3452401590278357,16,16,2.0,19.0,0.8355081059707394,0.697113483590352,0.264,38,2063,0.1,0.25,15
30,15,false,,0.11822552624627991,0.4182253495968997,0.2868018550907191,25,26,4.0,29.0,0.8748294679399727,0.09072305593451568,0.283,38,2063,0.1,0.25,15
40,20,true,,0.13934965826224519,0.3029638764771164,0.1674126338929267,33,33,8.0,39.0,0.9064814814814814,0.04259259259259259,0.281,38,2063,0.1,0.25,15
20,10,true,,0.10319868384275942,0.21910278119779178,0.12815081342965734,13,16,2.0,19.0,0.7359166395310973,0.547704330836861,0.3212,39,2064,0.1,0.25,15
20,10,false,,0.2285967049033752,0.09143833940587914,-0.14476613714786266,4,2,1.0,18.0,0.25463623395149787,0.14122681883024252,0.2702,40,2065,0.1,0.25,15
30,15,true,,0.16629376836292742,0.4274189218172302,0.3106660324614574,22,26,2.2249999999999943,29.0,0.7553191489361702,0.1635258358662614,0.2576,40,2065,0.1,0.25,15
20,10,false,,0.11128700986034383,0.20262152440973677,0.10833875298049672,14,16,2.0,19.0,0.6778630838131798,0.5870121561100448,0.3198,41,2066,0.1,0.25,15
30,15,false,,0.14928508839749488,0.16047035733057963,0.021816001673788027,10,1,1.0,28.0,0.5535031847133758,0.2035031847133758,0.2766,41,2066,0.1,0.25,15
40,20,true,,0.15866974806721695,0.46283256473039663,0.2956721496685528,32,35,4.0,39.0,0.9202813599062134,0.04484173505275498,0.2646,41,2066,0.1,0.25,15
20,10,false,,0.08868830816898174,0.14047661365979586,0.06633172450993577,14,16,1.0,19.0,0.6399852452969385,0.5462928808557728,0.2706,42,2067,0.1,0.25,15
30,15,true,,0.12293762468573993,0.3676178625275643,0.2449539805501295,23,26,8.0,29.0,0.8507745810938983,0.20866266202971862,0.2988,42,2067,0.1,0.25,15
20,10,false,,0.11780505950227745,0.17436507967098827,0.08009610311853523,14,16,1.0,19.0,0.6399059455828014,0.5414847161572053,0.296,43,2068,0.1,0.25,15
30,15,true,,0.14073209472425222,0.3494750469094069,0.2115340926722166,22,25,7.0,29.0,0.878888553307158,0.2129266082754455,0.2996,43,2068,0.1,0.25,15
20,10,false,,0.10720888830422347,0.180681834890863,0.09605551798263705,10,1,1.0,18.0,0.6796581196581196,0.39521367521367523,0.2782,44,2069,0.1,0.25,15
30,15,false,,0.17515031180089577,0.19515464465225613,0.04017689830051066,11,2,1.0,28.0,0.5591430295715147,0.2356668678334339,0.2726,44,2069,0.1,0.25,15
40,20,true,,0.16739162460393353,0.25049321215610154,0.1427752731460185,15,4,1.0,37.0,0.7904516866781017,0.17895940537449972,0.2912,44,2069,0.1,0.25,15
20,10,false,,0.10012943314211115,0.09493756150828306,-0.005579749566640216,8,4,1.0,19.0,0.4898336414048059,0.3312384473197782,0.2876,45,2070,0.1,0.25,15
30,15,false,,0.11945646976513438,0.16884977573297522,0.07413248182317367,16,2,1.0,28.0,0.6286528866714184,0.2106200997861725,0.2706,45,2070,0.1,0.25,15
40,20,false,,0.22993098971741568,0.13271300976143063,-0.09829310061867966,5,1,1.0,34.0,0.32075471698113206,0.10099889012208657,0.2144,45,2070,0.1,0.25,15
50,25,true,,0.14792297936607937,0.39230337524227565,0.2547162992435213,36,38,17.0,47.0,0.9571132800946466,0.03904170363797693,0.2668,45,2070,0.1,0.25,15
20,10,false,,0.14208092041826298,0.14555232980080082,0.008917900484153168,12,16,2.0,19.0,0.5149664019547954,0.5039706780696396,0.3222,46,2071,0.1,0.25,15
30,15,true,,0.1438681734574649,0.2580821727946702,0.12743614388621735,20,24,4.0,28.0,0.7844553597226235,0.2626408552441491,0.305,46,2071,0.1,0.25,15
20,10,false,,0.12680505467986716,0.1617899711555249,0.05077869855594503,10,16,1.0,19.0,0.6005171299288946,0.41855203619909503,0.2794,47,2072,0.1,0.25,15
30,15,false,,0.15988121486408655,0.23783194254743498,0.11732083788034504,18,1,1.0,29.0,0.6512868801004394,0.2015065913370998,0.2668,47,2072,0.1,0.25,15
40,20,true,,0.17043484320979885,0.26902142890072356,0.12959414481955633,26,37,2.0,38.0,0.832634814193909,0.0972338642078793,0.2782,47,2072,0.1,0.25,15
20,10,false,,0.14486140715978654,0.13352789217710734,-0.01321266401935492,8,2,1.0,19.0,0.4768125408229915,0.34291312867406926,0.2912,48,2073,0.1,0.25,15
30,15,true,,0.15907865816487282,0.23673192963024178,0.11375738965992599,20,25,3.0,29.0,0.7206751054852321,0.18452883263009845,0.3026,48,2073,0.1,0.25,15
20,10,false,,0.1400165469977355,0.18218631840086255,0.04750783036838138,12,16,1.0,19.0,0.5823658613115783,0.47348603702541575,0.3142,49,2074,0.1,0.25,15
30,15,true,,0.14829832960861714,0.2028301987553653,0.07934496778847644,11,5,1.0,28.0,0.7177518427518428,0.2410933660933661,0.2844,49,2074,0.1,0.25,15
20,10,false,,0.1343891703987269,0.1615442892119212,0.030670590142107698,13,16,1.0,19.0,0.5601503759398496,0.5303884711779449,0.3082,50,2075,0.1,0.25,15
30,15,true,,0.16383559262616149,0.2490158839920272,0.11365014594217529,22,26,1.0,29.0,0.7092814371257485,0.1467065868263473,0.2798,50,2075,0.1,0.25,15
20,10,false,,0.11892085741795294,0.20683249758331548,0.10539314234973267,12,15,1.0,19.0,0.6476130653266332,0.4946608040201005,0.3014,51,2076,0.1,0.25,15
30,15,true,,0.15755402591202358,0.243086303867614,0.12303838548652249,14,9,1.0,28.0,0.7331042382588774,0.245418098510882,0.3082,51,2076,0.1,0.25,15
20,10,false,,0.11309494405126465,0.2210767175030057,0.13258410277667143,14,17,1.0,19.0,0.6080088170462895,0.5848640705363704,0.2548,52,2077,0.1,0.25,15
30,15,true,,0.13723994641330298,0.2759070376352875,0.15154366251029391,21,25,5.0,29.0,0.8034818530539982,0.21481262909412807,0.3058,52,2077,0.1,0.25,15
20,10,false,,0.08642427987913504,0.0702670124572213,0.0006161662176258353,9,1,1.0,19.0,0.5053554040895814,0.36952288218111,0.1554,53,2078,0.1,0.25,15
30,15,false,,0.07845071714395824,0.0736502320942869,-0.00012181310639728521,7,2,1.0,28.225000000000136,0.4925799086757991,0.1404109589041096,0.1094,53,2078,0.1,0.25,15
40,20,false,,0.2760716629624684,0.06667543713230804,-0.21615103361252078,3,1,1.0,35.0,0.3927536231884058,0.07681159420289856,0.0408,53,2078,0.1,0.25,15
50,25,false,,0.0814266897453624,0.07958686683572264,-0.007131688584164242,8,4,1.0,18.0,0.48538409245411285,0.23793337865397687,0.053,53,2078,0.1,0.25,15
60,30,false,,0.07903877694150897,0.08996730725600013,0.010043239889229692,24,23,14.0,43.0,0.6138448707256047,0.18265221017514596,0.0346,53,2078,0.1,0.25,15
20,10,false,,0.09744778074536423,0.4314061831088275,0.3255573382795104,15,16,4.0,19.0,0.8737830319888734,0.7301808066759388,0.2978,54,2079,0.1,0.25,15
30,15,true,,0.14628549740620828,0.2432426394640535,0.11498411318580105,20,26,5.0,29.0,0.7883254716981132,0.22199292452830188,0.3032,54,2079,0.1,0.25,15
20,10,false,,0.12595505323576994,0.190178203783204,0.07992948446475785,14,17,2.0,19.0,0.6506784474597664,0.5572735878826128,0.3056,55,2080,0.1,0.25,15
30,15,true,,0.14150681452230332,0.23580980113190658,0.13382229525040482,17,26,1.0,29.0,0.7232963549920761,0.13914421553090334,0.281,55,2080,0.1,0.25,15
20,10,false,,0.09945128707634601,0.47102110541890474,0.3695045714917443,15,16,2.0,19.0,0.8013361462728551,0.6452180028129395,0.2856,56,2081,0.1,0.25,15
30,15,true,,0.13910640288429665,0.663807875744342,0.5320226396567075,24,25,5.0,29.0,0.9362714013950539,0.09860494610019023,0.2748,56,2081,0.1,0.25,15
20,10,false,,0.09621791101025742,0.1346654997275319,0.054329569394110655,10,3,1.0,19.0,0.6319548872180452,0.3823308270676692,0.2832,57,2082,0.1,0.25,15
30,15,true,,0.11418441465644331,0.41519659657738694,0.3014826950631946,24,26,1.0,29.0,0.8227571115973742,0.09700948212983224,0.2824,57,2082,0.1,0.25,15
20,10,false,,0.10264325281610627,0.11599471480182097,0.01569290117780328,12,15,1.0,19.0,0.549673427294603,0.47713991062220695,0.2962,58,2083,0.1,0.25,15
30,15,false,,0.13552794379418667,0.15929390793489703,0.04582474316814453,13,1,1.0,28.0,0.5973350666233345,0.21124471888202795,0.2446,58,2083,0.1,0.25,15
40,20,true,,0.14583971073881072,0.4864756306852839,0.3450067840503857,31,33,11.0,38.0,0.9534814814814815,0.10518518518518519,0.2632,58,2083,0.1,0.25,15
20,10,false,,0.10743379902271705,0.17727615323654516,0.0896177479253676,12,16,1.0,19.0,0.6727212681638045,0.47556142668428003,0.3144,59,2084,0.1,0.25,15
30,15,false,,0.13292664889066375,0.22776645449700472,0.11654631881442876,18,23,1.0,29.0,0.6960208741030659,0.16210045662100456,0.2884,59,2084,0.1,0.25,15
40,20,true,,0.14475420295689104,0.23972375552175976,0.12681336237664365,24,31,3.0,38.0,0.8336761680869821,0.11960035263003232,0.2678,59,2084,0.1,0.25,15
20,10,false,,0.10159168942993761,0.15000571602611215,0.058250344137547864,12,18,1.0,19.0,0.6296680497925311,0.4578146611341632,0.2872,60,2085,0.1,0.25,15
30,15,true,,0.1083986649403958,0.3071282597208526,0.20340977070771887,22,23,6.0,29.0,0.7763668430335097,0.17989417989417988,0.2722,60,2085,0.1,0.25,15
20,10,false,,0.09638709419845025,0.5125380240142791,0.41228287588793455,16,16,2.0,19.0,0.8595938375350141,0.6498599439775911,0.2902,61,2086,0.1,0.25,15
30,15,true,,0.116840996507431,0.19045746157016025,0.11277509424222873,15,26,2.0,28.0,0.745186136071887,0.2345956354300385,0.2606,61,2086,0.1,0.25,15
20,10,false,,0.08050971978258077,0.5608636348583986,0.47497733327381003,16,16,3.0,19.0,0.8533017002767892,0.6982997232107553,0.2466,62,2087,0.1,0.25,15
30,15,false,,0.11159220901855829,0.13466533906399408,0.03261176307730618,14,8,2.0,28.0,0.6046343229543809,0.22049239681390298,0.296,62,2087,0.1,0.25,15
40,20,false,,0.12791133062286328,0.14964661671082505,0.056264365300359706,15,3,1.0,39.0,0.6157491797302224,0.054684651841049946,0.2672,62,2087,0.1,0.25,15
50,25,false,,0.15409241621813305,0.1470106430537945,-0.012502869337364025,10,1,1.0,41.0,0.4738120013874436,0.11793270898369754,0.2264,62,2087,0.1,0.25,15
60,30,true,,0.14554641007741703,0.4523205173863151,0.318716505236231,45,46,25.0,58.0,0.9864139020537125,0.0,0.1882,62,2087,0.1,0.25,15
20,10,false,,0.15239734332755733,0.08869778058093844,-0.07665997497523115,5,1,1.0,19.0,0.34138543516873887,0.22735346358792186,0.2606,63,2088,0.1,0.25,15
30,15,true,,0.13366462055537237,0.24252083606692043,0.12433746776689193,18,27,2.0,28.0,0.8092261904761905,0.23125,0.3036,63,2088,0.1,0.25,15
20,10,false,,0.13085682790774125,0.15001380933910136,0.02745228851195021,11,16,1.0,19.0,0.5624022521113544,0.44573037222395995,0.325,64,2089,0.1,0.25,15
30,15,true,,0.1445885875999114,0.2918909026768706,0.16414633206507748,23,25,3.0,29.0,0.7842151936151345,0.16996748448122967,0.2978,64,2089,0.1,0.25,15
20,10,false,,0.13389738593267372,0.22824339157910042,0.11187376119482152,15,16,1.0,19.0,0.6280631084256462,0.5720040281973817,0.258,65,2090,0.1,0.25,15
30,15,true,,0.14189712061427023,0.3510257011381934,0.23077109225548725,22,26,4.0,29.0,0.886736214605067,0.20894187779433682,0.2886,65,2090,0.1,0.25,15
20,10,false,,0.09532956611717565,0.10427556641313923,0.013133485573958673,10,15,1.0,19.0,0.5309766763848397,0.41217201166180756,0.2962,66,2091,0.1,0.25,15
30,15,false,,0.15435568937945393,0.16160511388774784,0.02602557253272092,9,1,1.0,29.0,0.5235602094240838,0.1581151832460733,0.2524,66,2091,0.1,0.25,15
40,20,true,,0.14989223423819525,0.23992686202117045,0.10996776614839465,18,27,1.0,33.0,0.7191348753379393,0.19194953439471313,0.278,66,2091,0.1,0.25,15
20,10,false,,0.10437174586377666,0.092416887567603,-0.010718074478479951,9,14,1.0,18.0,0.4668792065178888,0.3475026567481403,0.2692,67,2092,0.1,0.25,15
30,15,false,,0.13414414429495336,0.0970257246840338,-0.040145898016152926,8,4,1.0,28.0,0.4014251781472684,0.16072842438638163,0.2796,67,2092,0.1,0.25,15
40,20,true,,0.11859165647498317,0.39715200893713243,0.27983022635582444,34,36,4.0,39.0,0.8165104542177362,0.032444124008651765,0.2818,67,2092,0.1,0.25,15
20,10,true,,0.1047555436746142,0.4027068830911687,0.30870954906279435,14,16,3.0,19.0,0.8849154746423927,0.657997399219766,0.3092,68,2093,0.1,0.25,15
20,10,true,,0.08931034108643654,0.37677279533309904,0.27237852075694746,14,15,2.0,19.0,0.7545264623955432,0.6302228412256268,0.3076,69,2094,0.1,0.25,15
20,10,false,,0.16594881694761485,0.1873832247928734,0.029111917736746318,12,16,2.0,19.0,0.5641173087981599,0.44508338125359403,0.3274,70,2095,0.1,0.25,15
30,15,true,,0.18170398517746017,0.30984782328280536,0.14524686893498706,24,25,4.0,29.0,0.7396982008125362,0.08763784097504353,0.273,70,2095,0.1,0.25,15
20,10,false,,0.1303504720213812,0.17491952110304546,0.06424191724229228,12,1,1.0,19.0,0.5785764622973926,0.46264975334742775,0.2204,71,2096,0.1,0.25,15
30,15,true,,0.1635307237399838,0.2672997110445841,0.14808615873739972,19,26,2.0,28.0,0.7763272410791993,0.2683492892370177,0.3026,71,2096,0.1,0.25,15
