analysis_day,n_observations,detected,elapsed_seconds,theta1_median,theta2_median,theta_diff_median,tau_median,tau_map,tau_q025,tau_q975,p_positive_effect,p_tau_near_truth,accepted_rate,rep,seed,true_theta1,true_theta2,true_t_star
50,25,false,,0.12660961952453662,0.16597079457541564,0.04682723318487699,34,39,1.0,47.0,0.6149511645379414,0.14350112697220135,0.2488,10,2035,0.1,0.25,30
60,30,true,,0.13167651266716254,0.20587213987854464,0.11441742600415954,27,53,2.0,56.0,0.70875083500334,0.055444221776887105,0.2416,10,2035,0.1,0.25,30
20,10,false,,0.13816228282162868,0.16751320097361266,0.050637718949559554,13,16,1.0,19.0,0.5631223899775136,0.0,0.3028,11,2036,0.1,0.25,30
30,15,false,,0.36864843345901677,0.10700695196924713,-0.2725992177877821,4,2,1.0,28.0,0.26485148514851486,0.06117397454031118,0.2322,11,2036,0.1,0.25,30
40,20,false,,0.1392783495280645,0.1774901235437925,0.05025440285007457,29,39,3.0,39.0,0.6653846153846154,0.2775641025641026,0.2584,11,2036,0.1,0.25,30
50,25,true,,0.14850666628044037,0.24086394021357246,0.12458872995188008,33,46,4.0,49.0,0.8432333129210043,0.1644213104715248,0.2546,11,2036,0.1,0.25,30
20,10,true,,0.09740763528990702,0.26335661328837556,0.17197602592490685,14,15,2.0,19.0,0.7662682602921647,0.0,0.3274,12,2037,0.1,0.25,30
20,10,false,,0.0973393802760554,0.18745725239462036,0.12872209643794444,12,1,1.0,19.0,0.5835920177383592,0.0,0.214,13,2038,0.1,0.25,30
30,15,true,,0.09748356090881374,0.21396116289809688,0.11874623538190535,22,26,3.0,29.0,0.7134964483030781,0.1681136543014996,0.2868,13,2038,0.1,0.25,30
20,10,false,,0.11257279442096878,0.14625588664038597,0.04778566545967522,10,6,2.0,19.0,0.6203612479474548,0.0,0.313,14,2039,0.1,0.25,30
30,15,false,,0.10614879900562964,0.39448738739421474,0.2892669273786855,25,26,14.0,29.0,0.7914399709829525,0.3104824084149438,0.2662,14,2039,0.1,0.25,30
40,20,true,,0.12017860124351522,0.2678650034718546,0.16026913669869133,29,35,4.0,38.0,0.8048864418444598,0.35030970406056433,0.2846,14,2039,0.1,0.25,30
20,10,true,,0.1098861074178391,0.3129067857114327,0.21552421895975268,13,16,3.0,19.0,0.8014800514800515,0.0,0.306,15,2040,0.1,0.25,30
20,10,false,,0.14287932048393515,0.10690853985346402,-0.04565161668377368,7,1,1.0,19.0,0.38668506381510864,0.0,0.2802,16,2041,0.1,0.25,30
30,15,false,,0.11185034390512709,0.14579227269839865,0.03962227943204749,21,26,1.0,28.0,0.5763317840543439,0.13728995352163031,0.283,16,2041,0.1,0.25,30
40,20,false,,0.42685846620717116,0.10778782616628184,-0.3347851376310808,4,2,1.0,26.0,0.22166149068322982,0.018633540372670808,0.222,16,2041,0.1,0.25,30
50,25,false,,0.13000586033766182,0.16363408204220878,0.05888608963223349,18,2,1.0,48.0,0.6838777660695469,0.10713031260976466,0.2446,16,2041,0.1,0.25,30
60,30,true,,0.1342601023976224,0.2894483087559852,0.16847871193415825,39,50,12.0,58.0,0.9233460559796438,0.2076972010178117,0.2432,16,2041,0.1,0.25,30
20,10,false,,0.15744833560841298,0.15145900006810983,-0.006956665834157202,10,16,1.0,19.0,0.4903030303030303,0.0,0.2906,17,2042,0.1,0.25,30
30,15,false,,0.16480532765008865,0.1289406428281146,-0.06354898205038134,10,1,1.0,29.0,0.4001336005344021,0.08183032732130928,0.2384,17,2042,0.1,0.25,30
40,20,true,,0.13685077641944118,0.24089512776174718,0.1097975319927881,34,35,23.0,39.0,0.7391445236552171,0.3694102397926118,0.2478,17,2042,0.1,0.25,30
20,10,false,,0.19259135367413127,0.13217040012112885,-0.07159707527194353,9,3,1.0,19.0,0.3940112659353691,0.0,0.3146,18,2043,0.1,0.25,30
30,15,false,,0.3800358020224777,0.11196966038859502,-0.2743910203202281,4,2,1.0,13.0,0.12932790224032586,0.0,0.2074,18,2043,0.1,0.25,30
40,20,false,,0.1341454233478155,0.19369877396176108,0.07749520490550837,31,33,5.0,39.0,0.668569616238503,0.33745639073897876,0.2718,18,2043,0.1,0.25,30
50,25,true,,0.14065877413268,0.24511021192064206,0.1132666543539497,31,34,6.0,48.0,0.893357164134644,0.29460828120345545,0.2686,18,2043,0.1,0.25,30
20,10,false,,0.11898575377275086,0.5106825224261148,0.3904028601049967,16,16,6.0,19.0,0.8479293957909029,0.0,0.2922,19,2044,0.1,0.25,30
30,15,false,,0.11624992446248691,0.1294870956563427,0.020583765793573808,20,26,3.0,29.0,0.5656701377225395,0.1494793416190796,0.3006,19,2044,0.1,0.25,30
40,20,true,,0.11833374741294034,0.4720558354596108,0.3557439975451393,34,36,22.0,39.0,0.9002943340691685,0.36938925680647533,0.2636,19,2044,0.1,0.25,30
20,10,false,,0.08640463339285759,0.10429121109419123,0.020793562480687394,10,17,1.0,19.0,0.5461106655974338,0.0,0.243,20,2045,0.1,0.25,30
30,15,false,,0.09020214545464411,0.13709701983498518,0.04937287015112528,20,20,2.0,28.0,0.6268302334784329,0.10961614562722596,0.2444,20,2045,0.1,0.25,30
40,20,false,,0.11987008392051395,0.11817171364704845,-0.0030415332850150523,28,36,1.0,38.0,0.49369747899159666,0.257563025210084,0.2278,20,2045,0.1,0.25,30
50,25,false,,0.1335865390175725,0.12161809399675504,-0.0002947492427905693,15,4,1.0,48.0,0.49959677419354837,0.08588709677419355,0.266,20,2045,0.1,0.25,30
60,30,false,,0.1301786438723985,0.13649645876691327,0.019980556649813734,15,5,1.0,56.0,0.5520684736091298,0.01818830242510699,0.23,20,2045,0.1,0.25,30
20,10,false,,0.15743158069852964,0.10216617838720861,-0.07861091604387725,6,1,1.0,18.0,0.38044672281215675,0.0,0.2496,21,2046,0.1,0.25,30
30,15,false,,0.10850884643885672,0.13430916948083088,0.030105911704319255,16,25,1.0,28.0,0.5957137667998547,0.09843806756265892,0.291,21,2046,0.1,0.25,30
40,20,true,,0.11363426173326381,0.18238378237457317,0.0717957138651219,31,35,6.0,39.0,0.7076130930489151,0.3085693269584406,0.2758,21,2046,0.1,0.25,30
20,10,false,,0.10272478634026962,0.14051578614890467,0.06328619681589125,10,17,1.0,19.0,0.6222143615139724,0.0,0.2754,22,2047,0.1,0.25,30
30,15,false,,0.13984940609786548,0.1258727649598682,-0.005398601838994821,8,1,1.0,29.0,0.4878811571540266,0.12236121970289289,0.2494,22,2047,0.1,0.25,30
40,20,false,,0.12333622402496973,0.14759043164550836,0.0469525888927749,22,2,1.0,39.0,0.6082626337144965,0.18369605311693102,0.2544,22,2047,0.1,0.25,30
50,25,true,,0.12279907076705619,0.18878763245349892,0.08794530450824233,31,43,3.0,49.0,0.8046527540198426,0.13274033527198084,0.244,22,2047,0.1,0.25,30
20,10,false,,0.0837922094499014,0.433300787983733,0.35651591807535293,15,16,3.0,19.0,0.8412277377794619,0.0,0.2636,23,2048,0.1,0.25,30
30,15,false,,0.11092838864786085,0.2039867185244931,0.11176124416190622,22,25,1.0,29.0,0.6485405837664934,0.19872051179528188,0.267,23,2048,0.1,0.25,30
40,20,true,,0.11067780307251869,0.6089831862876914,0.49803127876626296,33,36,1.0,39.0,0.7884297520661157,0.23016528925619834,0.2702,23,2048,0.1,0.25,30
20,10,false,,0.08213315960489422,0.10959609009255884,0.03453303582965746,10,11,1.0,19.0,0.6111516034985423,0.0,0.2876,24,2049,0.1,0.25,30
30,15,false,,0.08328579303005008,0.07858720632408189,-0.012866211840470917,12,6,1.0,27.0,0.4301270417422868,0.04809437386569873,0.196,24,2049,0.1,0.25,30
40,20,false,,0.10310563281106343,0.1688975183311008,0.06862322879791133,29,31,11.600000000000001,38.40000000000009,0.6958083832335329,0.36167664670658684,0.285,24,2049,0.1,0.25,30
50,25,false,,0.12273703801322394,0.15139536625761102,0.04637256292280249,32,1,1.0,49.0,0.6063311688311688,0.14488636363636365,0.2638,24,2049,0.1,0.25,30
60,30,true,,0.1200557719126518,0.30960263935725607,0.19153361971544963,44,43,28.0,58.0,0.9025110782865583,0.09342688330871492,0.2284,24,2049,0.1,0.25,30
20,10,false,,0.3000854771514161,0.0972387034406877,-0.20605079882344945,4,1,1.0,18.0,0.33011511325659115,0.0,0.254,25,2050,0.1,0.25,30
30,15,false,,0.1235167976530438,0.13925901192071224,0.02346006046252075,17,26,2.0,29.0,0.5858854860186418,0.13448735019973368,0.2944,25,2050,0.1,0.25,30
40,20,true,,0.12075105573032774,0.5919013527521214,0.4744307803986296,34,36,1.0,39.0,0.7717601547388782,0.22127659574468084,0.2308,25,2050,0.1,0.25,30
20,10,false,,0.12722455280023331,0.0846397281807655,-0.046964297608881586,10,1,1.0,19.0,0.40287226001511717,0.0,0.247,26,2051,0.1,0.25,30
30,15,false,,0.10538729795203705,0.07682804178300554,-0.036234858381932064,11,5,1.0,29.0,0.406280193236715,0.08309178743961353,0.151,26,2051,0.1,0.25,30
40,20,true,,0.07237284382315536,0.319998663446093,0.24476040323935994,34,35,25.0,39.0,0.8545849158979925,0.3922951709169832,0.0874,26,2051,0.1,0.25,30
20,10,false,,0.17850963697417804,0.1427783495582182,-0.04040709944121941,8,1,1.0,19.0,0.4208850684495384,0.0,0.2906,27,2052,0.1,0.25,30
30,15,false,,0.18247632407760359,0.11990469840198024,-0.07617326918185914,6,1,1.0,26.0,0.3164218958611482,0.02403204272363151,0.2516,27,2052,0.1,0.25,30
40,20,false,,0.1413027118714994,0.17024650832091576,0.04265694678481674,24,34,2.0,38.0,0.6505987104697575,0.25084433527786304,0.2682,27,2052,0.1,0.25,30
50,25,false,,0.15171874695493523,0.20300382233470826,0.07315992482531933,24,1,1.0,44.0,0.682794073178107,0.1868763229513154,0.2474,27,2052,0.1,0.25,30
60,30,true,,0.14901529221619036,0.35369653229652953,0.22732388255372862,37,44,4.0,53.77500000000009,0.9304347826086956,0.1855072463768116,0.1986,27,2052,0.1,0.25,30
20,10,false,,0.2970960329217187,0.08261708075243865,-0.23260191683223214,3,1,1.0,18.0,0.2663316582914573,0.0,0.2346,28,2053,0.1,0.25,30
30,15,false,,0.11239629616407651,0.09378674155023976,-0.01701125888018898,9,1,1.0,28.0,0.44864176570458403,0.07173174872665534,0.2348,28,2053,0.1,0.25,30
40,20,false,,0.08755277866203279,0.6886618969960334,0.5916235711902142,36,38,23.0,39.0,0.96142578125,0.23876953125,0.1564,28,2053,0.1,0.25,30
50,25,false,,0.09056043134494898,0.6466239074763441,0.5422606579112863,45,45,34.0,49.0,0.9664570230607966,0.016771488469601678,0.1178,28,2053,0.1,0.25,30
60,30,false,,0.12513064491323356,0.08151793898054065,-0.026477234271637257,13,37,1.0,40.0,0.39603960396039606,0.12574257425742574,0.043,28,2053,0.1,0.25,30
20,10,false,,0.12180870998996564,0.4575869575551241,0.348952614605501,15,17,2.0,19.0,0.8236600063431653,0.0,0.3214,29,2054,0.1,0.25,30
30,15,false,,0.11582997827741963,0.13124716473296344,0.019073372777455633,21,26,2.0,29.0,0.5567413731768054,0.17431519032372822,0.2812,29,2054,0.1,0.25,30
40,20,false,,0.1134447046744914,0.17325192175857088,0.0723268732310195,29,36,3.0,38.0,0.6597298284045272,0.30960204454180357,0.2826,29,2054,0.1,0.25,30
50,25,false,,0.13203485342126176,0.1324042693980789,0.004957479496637579,13,1,1.0,37.0,0.5259809119830329,0.127960410038883,0.247,29,2054,0.1,0.25,30
60,30,true,,0.13583304885078698,0.3053823753982662,0.17325556018352095,44,47,3.0,57.0,0.8977917981072555,0.0832807570977918,0.2414,29,2054,0.1,0.25,30
20,10,true,,0.09804961352971107,0.343450452856045,0.2560561911363702,14,16,1.0,19.0,0.7448350851757883,0.0,0.2826,30,2055,0.1,0.25,30
20,10,false,,0.19873677564840253,0.13650280711246704,-0.08269054318179338,9,10,1.0,18.0,0.3295912492803684,0.0,0.3274,31,2056,0.1,0.25,30
30,15,false,,0.3024859784490818,0.10855794511940613,-0.21000735362291403,5,2,1.0,21.75,0.11114659853082082,0.004471414883423826,0.2544,31,2056,0.1,0.25,30
40,20,false,,0.5060019368871167,0.12117597394609123,-0.3933681032522018,4,2,1.0,37.0,0.13419761737911703,0.07533286615276805,0.193,31,2056,0.1,0.25,30
50,25,true,,0.14574317373222467,0.2549140877323518,0.11428147833727287,35,35,3.0,48.0,0.8378701764881843,0.191743942566557,0.2266,31,2056,0.1,0.25,30
20,10,false,,0.10807160605578457,0.14233391096995943,0.05191037547651911,12,17,1.0,19.0,0.599327731092437,0.0,0.3176,32,2057,0.1,0.25,30
30,15,false,,0.20728171598875045,0.10728588644361746,-0.11493568964763369,5,1,1.0,28.0,0.38371150729335496,0.08752025931928688,0.223,32,2057,0.1,0.25,30
40,20,false,,0.20419074284024027,0.09900805046298325,-0.11918258948606347,7,1,1.0,36.0,0.29607128392061566,0.09234507897934387,0.2424,32,2057,0.1,0.25,30
50,25,true,,0.12418104836384845,0.2688186539907443,0.1582862850612141,40,46,1.75,49.0,0.749538915529325,0.046108447067502764,0.2576,32,2057,0.1,0.25,30
20,10,false,,0.07030024652303633,0.2481062617816524,0.17900778316967897,15,16,2.0,19.0,0.82071400549235,0.0,0.284,33,2058,0.1,0.25,30
30,15,true,,0.10001326018760737,0.2145685720416423,0.14168859568919726,19,26,1.0,29.0,0.7115085536547434,0.12752721617418353,0.2792,33,2058,0.1,0.25,30
20,10,false,,0.3531042925704587,0.08827815598011866,-0.26851877794238277,3,1,1.0,19.0,0.24930638129211258,0.0,0.215,34,2059,0.1,0.25,30
30,15,false,,0.11625088048704121,0.15770122038604045,0.060643472522972,20,27,1.0,29.0,0.622803872355683,0.18214413768375762,0.2814,34,2059,0.1,0.25,30
40,20,false,,0.13543735252306988,0.12966972456613232,-0.01843575440959544,8,1,1.0,38.0,0.4552447552447552,0.06573426573426573,0.2526,34,2059,0.1,0.25,30
50,25,true,,0.14089161170030592,0.38170962796656177,0.24476250184494047,39,40,19.0,48.0,0.9636527485731451,0.16671673175127666,0.2544,34,2059,0.1,0.25,30
20,10,false,,0.12501611273427402,0.1334253460338644,0.015078846065784982,11,15,1.0,19.0,0.5337748344370861,0.0,0.2918,35,2060,0.1,0.25,30
30,15,false,,0.10636621287449964,0.22343822829327692,0.13011335481925332,22,25,2.0,29.0,0.6709252806813782,0.20596205962059622,0.272,35,2060,0.1,0.25,30
40,20,false,,0.11979694089669032,0.22646342790741197,0.10964005988529417,31,34,2.0,39.0,0.6278043398308202,0.28834130194924606,0.2708,35,2060,0.1,0.25,30
50,25,false,,0.12635864582984424,0.1437027662258383,0.030331127052297208,15,6,1.0,38.0,0.5977596741344195,0.10183299389002037,0.2738,35,2060,0.1,0.25,30
60,30,false,,0.14156832600721142,0.212305279406902,0.08720186928391063,36,1,1.0,58.0,0.6792452830188679,0.09366576819407008,0.2294,35,2060,0.1,0.25,30
20,10,false,,0.08759479921597862,0.3653619359830807,0.2828313817062724,15,17,2.0,19.0,0.7856635911994322,0.0,0.2678,36,2061,0.1,0.25,30
30,15,false,,0.11368635848032049,0.10753099688741821,-0.0038912982192358947,11,2,1.0,28.0,0.49660135945621753,0.08756497401039584,0.2616,36,2061,0.1,0.25,30
40,20,false,,0.10825354989531237,0.1586816199784356,0.06985264615056588,25,35,2.0,39.0,0.6785577291906406,0.17990026850786345,0.2788,36,2061,0.1,0.25,30
50,25,true,,0.12704841885531448,0.3546859017717767,0.23372144946178045,42,44,30.0,49.0,0.8210851648351648,0.061813186813186816,0.26,36,2061,0.1,0.25,30
20,10,false,,0.1285153350928776,0.23550025945550135,0.11248344980118746,13,16,1.0,19.0,0.6597070738547834,0.0,0.3252,37,2062,0.1,0.25,30
30,15,false,,0.13703589000199723,0.1301131791956588,0.0013003924817564239,12,2,1.0,29.0,0.5032456440040998,0.1134267167748548,0.27,37,2062,0.1,0.25,30
40,20,false,,0.4056636924970859,0.1117621595001256,-0.2990356050573826,4,1,1.0,17.0,0.19865983445013796,0.0,0.2144,37,2062,0.1,0.25,30
50,25,true,,0.14138826917343583,0.41920618978879337,0.2850336019495716,39,45,3.0,48.0,0.8467336683417085,0.18341708542713567,0.2444,37,2062,0.1,0.25,30
20,10,false,,0.1360050384852619,0.06868557296995272,-0.07606903011526361,6,1,1.0,18.0,0.33029045643153526,0.0,0.176,38,2063,0.1,0.25,30
30,15,false,,0.08570255014438921,0.4952534442752248,0.4106081778650281,26,26,12.0,29.0,0.933569530558016,0.366696191319752,0.2104,38,2063,0.1,0.25,30
40,20,true,,0.10583569452782307,0.6357797770077014,0.5192255040170418,34,36,22.0,39.0,0.9385858585858586,0.3838383838383838,0.2764,38,2063,0.1,0.25,30
20,10,false,,0.13892131397898397,0.08613163176834544,-0.06287543604295287,7,1,1.0,18.0,0.32289491997216424,0.0,0.2712,39,2064,0.1,0.25,30
30,15,true,,0.10478455148313993,0.2275464998384528,0.14146530454914918,22,25,4.0,29.0,0.7676912080057183,0.20443173695496783,0.303,39,2064,0.1,0.25,30
20,10,false,,0.1423735720541672,0.11287630528463895,-0.026973797633979432,8,4,1.0,19.0,0.42642924086223055,0.0,0.3106,40,2065,0.1,0.25,30
30,15,true,,0.11250649561842029,0.3400376765761963,0.22677643992876603,23,27,13.0,29.0,0.8296943231441049,0.20624790057104467,0.2762,40,2065,0.1,0.25,30
20,10,false,,0.10662978138105667,0.18361774423671598,0.09076692886139812,13,17,2.0,19.0,0.6469210174029452,0.0,0.2982,41,2066,0.1,0.25,30
30,15,false,,0.10040479931923814,0.18842795795044234,0.09687615329900617,22,28,2.0,29.0,0.6922196796338673,0.2250190694126621,0.2594,41,2066,0.1,0.25,30
40,20,false,,0.6137594800688253,0.09866740229297374,-0.5076630522628519,3,1,1.0,13.0,0.10206775186977562,0.0,0.195,41,2066,0.1,0.25,30
50,25,false,,0.15560377487817684,0.12858655419446796,-0.03894993250699247,8,1,1.0,47.0,0.3923162172146287,0.05134835611377909,0.2244,41,2066,0.1,0.25,30
60,30,true,,0.1390556330140067,0.3673034389411033,0.2280155527405455,49,51,1.0,59.0,0.8485047650345054,0.0052579691094314825,0.2116,41,2066,0.1,0.25,30
20,10,false,,0.08280500152482528,0.11946903126634385,0.043657090625812536,11,17,1.0,19.0,0.601749714720426,0.0,0.2782,42,2067,0.1,0.25,30
30,15,true,,0.10109052710347936,0.3883358536308804,0.2788918926723384,24,26,3.0,29.0,0.7988527724665392,0.2237093690248566,0.2866,42,2067,0.1,0.25,30
20,10,false,,0.13273770622569883,0.1133725476291642,-0.022376896485222175,10,3,1.0,19.0,0.44132069303694016,0.0,0.3036,43,2068,0.1,0.25,30
30,15,false,,0.18649848964557997,0.09946324867453711,-0.10952148796013887,6,2,1.0,28.0,0.3037417461482025,0.03374908290535583,0.2236,43,2068,0.1,0.25,30
40,20,false,,0.12756507240234494,0.11382544049617192,-0.015766277025515876,10,3,1.0,37.0,0.45139911634756996,0.19918998527245949,0.2618,43,2068,0.1,0.25,30
50,25,true,,0.1329626078034379,0.2591484996942165,0.15541880429760324,35,46,1.0,49.0,0.7747653806047967,0.061522419186652764,0.2446,43,2068,0.1,0.25,30
20,10,true,,0.09641091632710333,0.331345964627727,0.23032963660101963,14,14,1.0,19.0,0.7802385008517888,0.0,0.3074,44,2069,0.1,0.25,30
20,10,false,,0.07258563141320618,0.3246678254539999,0.2591646988441574,15,16,3.0,19.0,0.8109076433121019,0.0,0.2494,45,2070,0.1,0.25,30
30,15,false,,0.10200266895245735,0.1468340222406282,0.05930589503599157,15,8,3.0,28.0,0.6610953058321479,0.08677098150782361,0.2872,45,2070,0.1,0.25,30
40,20,false,,0.15997596142413237,0.10089909270040345,-0.08255374384398206,8,1,1.0,37.0,0.3569910752231194,0.09009774755631109,0.2436,45,2070,0.1,0.25,30
50,25,false,,0.15081198772863624,0.10779181165970238,-0.052886242131594485,10,4,1.0,45.0,0.32400932400932403,0.03923853923853924,0.271,45,2070,0.1,0.25,30
60,30,false,,0.13549993883446032,0.1339404192105268,0.005290295749591903,6,3,1.0,33.0,0.5317164179104478,0.09291044776119403,0.2222,45,2070,0.1,0.25,30
20,10,false,,0.17156978026636532,0.10950422728463809,-0.08273296958203707,7,4,1.0,19.0,0.3783000643915003,0.0,0.2786,46,2071,0.1,0.25,30
30,15,false,,0.12236999663092983,0.29651092448110933,0.1852597339710414,25,26,1.0,29.0,0.7265536723163842,0.29152542372881357,0.2546,46,2071,0.1,0.25,30
40,20,false,,0.15018816595887588,0.12038733757610125,-0.04174870891156418,11,1,1.0,38.0,0.41204037490987744,0.09084354722422494,0.2624,46,2071,0.1,0.25,30
50,25,true,,0.13328100035995055,0.23718627837440973,0.12076906582566582,36,46,7.0,49.0,0.8198541071994926,0.1351094196003806,0.2414,46,2071,0.1,0.25,30
20,10,false,,0.11262938563909908,0.36134310985160467,0.2599622502135298,15,17,4.0,19.0,0.7960947503201025,0.0,0.303,47,2072,0.1,0.25,30
30,15,false,,0.16894781935875774,0.12558378830144087,-0.06908752701909125,8,1,1.0,29.0,0.42336589030803906,0.20285499624342598,0.217,47,2072,0.1,0.25,30
40,20,true,,0.12901039347282506,0.35756298367528805,0.23814846805894702,34,34,3.0,39.0,0.8459747172322023,0.30904856952761145,0.2512,47,2072,0.1,0.25,30
20,10,false,,0.13736471520619037,0.1638595505703042,0.03866408847931607,12,16,2.0,19.0,0.5978358881875564,0.0,0.3266,48,2073,0.1,0.25,30
30,15,false,,0.14926659286868818,0.14161405984956346,-0.009465815815331846,9,4,1.0,28.0,0.48193916349809884,0.06875792141951838,0.2846,48,2073,0.1,0.25,30
40,20,false,,0.14117555410204868,0.18450765307301295,0.0765100681346717,22,36,1.0,38.0,0.684632659608598,0.15495668912415783,0.2502,48,2073,0.1,0.25,30
50,25,true,,0.14617265198341017,0.1935161734959292,0.07388925889099707,25,6,1.0,48.0,0.7824357405140759,0.17288861689106488,0.2378,48,2073,0.1,0.25,30
20,10,false,,0.12509712712530538,0.22375630884428188,0.1350706240014299,15,17,1.0,19.0,0.7146596858638743,0.0,0.2796,49,2074,0.1,0.25,30
30,15,false,,0.11376535077271116,0.18392120879331847,0.08583057695178473,20,27,2.0,29.0,0.6536752136752136,0.19487179487179487,0.2842,49,2074,0.1,0.25,30
40,20,false,,0.30185850743728354,0.11382852107199279,-0.2163418349412926,5,1,1.0,37.0,0.27757721620537507,0.1139189731247493,0.1974,49,2074,0.1,0.25,30
