analysis_day,n_observations,detected,elapsed_seconds,theta1_median,theta2_median,theta_diff_median,tau_median,tau_map,tau_q025,tau_q975,p_positive_effect,p_tau_near_truth,accepted_rate,rep,seed,true_theta1,true_theta2,true_t_star
30,15,false,,0.1285262019157757,0.11369860533914285,-0.019917356601105607,17,1,1.0,29.0,0.45003568879371875,0.0,0.2254,9,2034,0.1,0.25,45
40,20,false,,0.1193944085322872,0.0977354414692372,-0.03238003846775184,24,28,1.0,38.0,0.37334933973589435,0.0,0.2306,9,2034,0.1,0.25,45
50,25,true,,0.11835175446048658,0.24956587286894608,0.14809289080090854,37,45,4.0,49.0,0.7137504683402023,0.32521543649306855,0.2854,9,2034,0.1,0.25,45
20,10,false,,0.11590365192866303,0.20864473792278415,0.10124407099919192,15,16,3.0,19.0,0.6812101910828026,0.0,0.3092,10,2035,0.1,0.25,45
30,15,false,,0.09867545794529928,0.18709618663525798,0.10315571661459806,24,27,5.0,29.0,0.6743639921722113,0.0,0.2344,10,2035,0.1,0.25,45
40,20,false,,0.12251588656937434,0.15338334008996518,0.06142423254318791,26,1,1.0,39.0,0.5984053713806127,0.0,0.2464,10,2035,0.1,0.25,45
50,25,false,,0.13244116402091247,0.09703563406392242,-0.05448195511417088,29,2,1.0,47.0,0.37638703950288505,0.18331114070128718,0.1964,10,2035,0.1,0.25,45
60,30,true,,0.10992327110040023,0.3560154858336198,0.2381160449945835,50,55,8.0,59.0,0.7268806899856253,0.052228078581696216,0.1698,10,2035,0.1,0.25,45
20,10,false,,0.14536072253269766,0.1384836805118047,0.002246375312075166,11,16,1.0,19.0,0.5045731707317073,0.0,0.2914,11,2036,0.1,0.25,45
30,15,false,,0.11776356318082495,0.607264935356482,0.4892087376452534,25,26,13.0,29.0,0.8863238894718433,0.0,0.2776,11,2036,0.1,0.25,45
40,20,true,,0.12346360096506402,0.44624710982832005,0.32347620041914904,34,36,7.0,39.0,0.8781527531083482,0.0,0.2346,11,2036,0.1,0.25,45
20,10,false,,0.146237281942778,0.1118496716807917,-0.030302122841223873,7,1,1.0,18.0,0.45885286783042395,0.0,0.2774,12,2037,0.1,0.25,45
30,15,false,,0.1086203230532028,0.15711908007356398,0.07003527261695598,18,26,2.0,29.0,0.634795650543682,0.0,0.2696,12,2037,0.1,0.25,45
40,20,false,,0.6627599369396229,0.09557697863448943,-0.563099414667477,3,1,1.0,12.0,0.13499768839574663,0.0,0.2052,12,2037,0.1,0.25,45
50,25,false,,0.14727533242762686,0.1136165690840334,-0.038386954999581696,9,1,1.0,48.0,0.417319587628866,0.12412371134020618,0.2458,12,2037,0.1,0.25,45
60,30,true,,0.12261933508174444,0.5230011806990265,0.397556859695036,53,56,41.0,59.0,0.8921641791044777,0.1832089552238806,0.1942,12,2037,0.1,0.25,45
20,10,false,,0.07779678553628683,0.13984554217155604,0.0636560657235261,10,10,1.0,19.0,0.6517450682852808,0.0,0.2986,13,2038,0.1,0.25,45
30,15,true,,0.095879341396206,0.35867627222366427,0.26711721620465934,21,25,2.0,29.0,0.7849250197316495,0.0,0.2916,13,2038,0.1,0.25,45
20,10,false,,0.10864698114065807,0.3432537538830782,0.23433618344496,15,17,2.0,19.0,0.8203534031413613,0.0,0.311,14,2039,0.1,0.25,45
30,15,false,,0.33952293178884657,0.08884556950024218,-0.24729615214073236,3,1,1.0,28.0,0.17503059975520197,0.0,0.2132,14,2039,0.1,0.25,45
40,20,true,,0.10950400761843995,0.4117405386228338,0.30640720704390245,33,36,12.0,39.0,0.8774289985052317,0.0,0.2676,14,2039,0.1,0.25,45
20,10,false,,0.12424132181673155,0.14931833393372607,0.03731048264962736,10,1,1.0,19.0,0.5784724460199807,0.0,0.308,15,2040,0.1,0.25,45
30,15,false,,0.1364719388576845,0.1337325188224886,-0.003285852460743255,13,3,1.0,29.0,0.49374176548089593,0.0,0.2726,15,2040,0.1,0.25,45
40,20,false,,0.126919248005599,0.3003157614891573,0.19179860435948176,32,35,5.0,39.0,0.685973482205164,0.0,0.2774,15,2040,0.1,0.25,45
50,25,false,,0.15653259303009634,0.10725281085414248,-0.06297559457086326,12,2,1.0,42.0,0.25306748466257667,0.02607361963190184,0.2474,15,2040,0.1,0.25,45
60,30,true,,0.1266622307737249,0.6888180608845443,0.5606951930005994,54,54,45.0,59.0,0.9468164794007491,0.09925093632958802,0.176,15,2040,0.1,0.25,45
20,10,false,,0.1275220328801842,0.13915499607080095,0.02230058869226162,8,1,1.0,19.0,0.5429565217391304,0.0,0.2758,16,2041,0.1,0.25,45
30,15,false,,0.10817697804309205,0.23281804789790986,0.13340825410247814,21,26,1.0,29.0,0.6780744640842422,0.0,0.2742,16,2041,0.1,0.25,45
40,20,false,,0.14364810583398738,0.10285755454141567,-0.039098527725098677,10,8,1.0,37.0,0.37215477996965096,0.0,0.2644,16,2041,0.1,0.25,45
50,25,false,,0.11374213930883871,0.1236485246731829,0.03480962568028609,25,4,1.0,48.0,0.5685279187817259,0.24492385786802032,0.2178,16,2041,0.1,0.25,45
60,30,false,,0.15645301188464064,0.13978954223215811,-0.014930469093469956,30,2,1.0,58.0,0.4896063688633348,0.07607253427686864,0.1906,16,2041,0.1,0.25,45
20,10,true,,0.1429984729923117,0.26311438440526597,0.13393924388722275,14,18,1.0,19.0,0.7182373753618527,0.0,0.302,17,2042,0.1,0.25,45
20,10,false,,0.19187553953018277,0.12109808171895604,-0.0906448043395183,8,5,1.0,19.0,0.3079346892008021,0.0,0.3232,18,2043,0.1,0.25,45
30,15,false,,0.1816540913442334,0.12843527833232804,-0.08472601865918514,9,4,1.0,29.0,0.3675827607745159,0.0,0.2732,18,2043,0.1,0.25,45
40,20,false,,0.31369471926615106,0.09650205256436742,-0.21886153057860702,6,2,1.0,37.0,0.11012235817575083,0.0,0.2154,18,2043,0.1,0.25,45
50,25,false,,0.4391724592759936,0.0999871681546,-0.35543024873250995,6,3,1.0,46.0,0.2204786190663005,0.09611612397018439,0.2002,18,2043,0.1,0.25,45
60,30,true,,0.127572774203157,0.2241938907862729,0.0969673845542755,48,56,12.0,58.0,0.7660390516039052,0.1593444909344491,0.2006,18,2043,0.1,0.25,45
20,10,false,,0.13136685857234043,0.20544506959270925,0.08415378989335807,13,15,2.0,19.0,0.6777439024390244,0.0,0.3268,19,2044,0.1,0.25,45
30,15,false,,0.11193026460010883,0.4202801781113771,0.30660478337571173,25,27,9.0,29.0,0.8804425410421127,0.0,0.2726,19,2044,0.1,0.25,45
40,20,false,,0.15231759966968747,0.10563938892550714,-0.056490115485367906,9,3,1.0,35.0,0.3266144083613289,0.0,0.2458,19,2044,0.1,0.25,45
50,25,false,,0.14363180140508228,0.10704682182519297,-0.043595780510168394,9,5,1.0,27.0,0.33810660302307083,0.0,0.2334,19,2044,0.1,0.25,45
60,30,false,,0.12802814531624512,0.14891083969091587,0.03059377414153039,32,2,1.0,57.0,0.5883010432190761,0.13301043219076006,0.2174,19,2044,0.1,0.25,45
20,10,false,,0.0953791825083338,0.06899375605421822,-0.03781429927469686,7,1,1.0,19.0,0.38934250107434465,0.0,0.2252,20,2045,0.1,0.25,45
30,15,false,,0.09081736873677801,0.13742529013509128,0.05616177289829161,13,5,1.0,29.0,0.6738197424892703,0.0,0.2466,20,2045,0.1,0.25,45
40,20,false,,0.1664497666831577,0.07232234000247394,-0.09431854307537843,6,1,1.0,29.0,0.2204684317718941,0.0,0.1572,20,2045,0.1,0.25,45
50,25,false,,0.09630747740219127,0.19579284590963222,0.09784775135280338,44,45,31.0,49.0,0.6961797752808989,0.6053932584269663,0.153,20,2045,0.1,0.25,45
60,30,true,,0.09875371183663338,0.3061087279314806,0.21185840373696568,46,57,18.0,58.0,0.8005794302269436,0.20328343795267986,0.1226,20,2045,0.1,0.25,45
20,10,true,,0.10048340855169982,0.19122958529912473,0.10538300782275546,13,16,2.0,19.0,0.7178409825468649,0.0,0.3172,21,2046,0.1,0.25,45
20,10,false,,0.09479633045044318,0.13301492763947245,0.04204758706367269,10,16,1.0,19.0,0.5875265768958186,0.0,0.2954,22,2047,0.1,0.25,45
30,15,false,,0.10576532752778914,0.14576223148118894,0.05668623257022632,17,27,2.0,29.0,0.660431654676259,0.0,0.3004,22,2047,0.1,0.25,45
40,20,false,,0.10405548103337833,0.12747695605380863,0.033914298063464035,13,8,2.0,34.0,0.6277173913043478,0.0,0.279,22,2047,0.1,0.25,45
50,25,true,,0.11373352582496911,0.3328532159018399,0.2179767995209825,43,46,23.0,49.0,0.7956232903477921,0.5029308323563892,0.2722,22,2047,0.1,0.25,45
20,10,false,,0.11319234151054551,0.10613266858564811,-0.002167798050459094,10,2,1.0,19.0,0.4976491862567812,0.0,0.2686,23,2048,0.1,0.25,45
30,15,true,,0.09846984711296489,0.22714845380905344,0.12500301053944082,22,26,3.0,29.0,0.7789799072642968,0.0,0.2936,23,2048,0.1,0.25,45
20,10,false,,0.12073522241253015,0.09959355741510373,-0.010596730966423981,8,1,1.0,19.0,0.4825318536785861,0.0,0.2054,24,2049,0.1,0.25,45
30,15,false,,0.08528538725115538,0.24032513700931427,0.15676640307868855,25,26,16.0,29.0,0.7582139848357203,0.0,0.2172,24,2049,0.1,0.25,45
40,20,false,,0.10266269018270527,0.1066184980398426,0.002911754598759822,20,36,1.0,39.0,0.5075794621026894,0.0,0.157,24,2049,0.1,0.25,45
50,25,false,,0.6436656992615107,0.0746579205422381,-0.5648707702820175,2,1,1.0,18.0,0.08598130841121496,0.0,0.0766,24,2049,0.1,0.25,45
60,30,true,,0.09380159106772905,0.7161269543457467,0.6251171033091257,53,56,27.125000000000007,59.0,0.9257688229056203,0.0784729586426299,0.1002,24,2049,0.1,0.25,45
20,10,false,,0.12356088895965997,0.2308173001487882,0.11967668478970844,13,16,2.0,19.0,0.6994038280514591,0.0,0.3306,25,2050,0.1,0.25,45
30,15,false,,0.1342585112794095,0.15893616899115576,0.07140164094610672,15,26,1.0,29.0,0.6053169734151329,0.0,0.2712,25,2050,0.1,0.25,45
40,20,false,,0.11980574824151803,0.12331936354504568,0.010214451238517067,28,35,3.0,39.0,0.528040786598689,0.0,0.2612,25,2050,0.1,0.25,45
50,25,false,,0.12525902617683718,0.10927320979416148,-0.017183013699652666,27,42,2.0,49.0,0.4137524557956778,0.1756385068762279,0.2456,25,2050,0.1,0.25,45
60,30,false,,0.13583461588236817,0.16826083751913506,0.05358364323218401,46,1,1.0,59.0,0.5621069182389937,0.10023584905660378,0.2162,25,2050,0.1,0.25,45
20,10,false,,0.12722455280023331,0.0846397281807655,-0.046964297608881586,10,1,1.0,19.0,0.40287226001511717,0.0,0.247,26,2051,0.1,0.25,45
30,15,false,,0.10538729795203705,0.07682804178300554,-0.036234858381932064,11,5,1.0,29.0,0.406280193236715,0.0,0.151,26,2051,0.1,0.25,45
40,20,true,,0.07237284382315536,0.319998663446093,0.24476040323935994,34,35,25.0,39.0,0.8545849158979925,0.0,0.0874,26,2051,0.1,0.25,45
20,10,true,,0.15235764720950554,0.2867323511920771,0.172875101873894,14,16,1.0,19.0,0.730909090909091,0.0,0.3118,27,2052,0.1,0.25,45
20,10,false,,0.2970960329217187,0.08261708075243865,-0.23260191683223214,3,1,1.0,18.0,0.2663316582914573,0.0,0.2346,28,2053,0.1,0.25,45
30,15,false,,0.11239629616407651,0.09378674155023976,-0.01701125888018898,9,1,1.0,28.0,0.44864176570458403,0.0,0.2348,28,2053,0.1,0.25,45
40,20,false,,0.08755277866203279,0.6886618969960334,0.5916235711902142,36,38,23.0,39.0,0.96142578125,0.0,0.1564,28,2053,0.1,0.25,45
50,25,false,,0.09056043134494898,0.6466239074763441,0.5422606579112863,45,45,34.0,49.0,0.9664570230607966,0.6656184486373166,0.1178,28,2053,0.1,0.25,45
60,30,false,,0.12513064491323356,0.08151793898054065,-0.026477234271637257,13,37,1.0,40.0,0.39603960396039606,0.0039603960396039604,0.043,28,2053,0.1,0.25,45
20,10,false,,0.14961851002593632,0.13421728058034305,-0.018958018976132696,10,1,1.0,19.0,0.4624257252708843,0.0,0.2466,29,2054,0.1,0.25,45
30,15,false,,0.13858698096939703,0.11013757992358364,-0.03479746879769621,9,4,1.0,29.0,0.4268160462594868,0.0,0.2886,29,2054,0.1,0.25,45
40,20,true,,0.10529626387065348,0.2801241367276538,0.16776424750042263,33,36,16.0,39.0,0.7678282009724473,0.0,0.2374,29,2054,0.1,0.25,45
20,10,false,,0.09353759770431569,0.26093591334568367,0.17003036996543092,15,16,2.2249999999999943,19.0,0.7617543859649123,0.0,0.2976,30,2055,0.1,0.25,45
30,15,false,,0.13520572097745076,0.08576274099297657,-0.06167479989049504,7,3,1.0,28.0,0.3119047619047619,0.0,0.2706,30,2055,0.1,0.25,45
40,20,false,,0.10562090614940738,0.48487002851024635,0.3784883824089185,35,36,17.0,39.0,0.8932655654383735,0.0,0.2752,30,2055,0.1,0.25,45
50,25,false,,0.11826126951085213,0.13402708494577292,0.02811222287915184,33,46,3.0,49.0,0.5878619595398651,0.2641808806029353,0.264,30,2055,0.1,0.25,45
60,30,false,,0.12527971936659082,0.1281785522775955,0.0006630830850562833,32,4,2.0,58.0,0.5031397174254317,0.1271585557299843,0.238,30,2055,0.1,0.25,45
20,10,false,,0.17888447957557496,0.15390624035355785,-0.03288827778744313,9,5,1.0,19.0,0.43492063492063493,0.0,0.3266,31,2056,0.1,0.25,45
30,15,false,,0.137963166405905,0.4311303089109881,0.3142977053251379,25,26,5.0,29.0,0.7792250081406707,0.0,0.2642,31,2056,0.1,0.25,45
40,20,false,,0.15279621415030994,0.11336743839423923,-0.059974685879430806,15,5,1.0,38.0,0.2719707057256991,0.0,0.2414,31,2056,0.1,0.25,45
50,25,false,,0.16621557476120696,0.10804206814281514,-0.07124738656633763,11,4,1.0,46.0,0.2659727207465901,0.057071069633883705,0.2176,31,2056,0.1,0.25,45
60,30,false,,0.26920631705740417,0.11620361642143347,-0.15670567306009844,5,3,1.0,19.0,0.11682615629984051,0.0,0.17,31,2056,0.1,0.25,45
20,10,false,,0.13783487637658745,0.1147752405557745,-0.009486571239950753,6,1,1.0,19.0,0.4795880838543582,0.0,0.279,32,2057,0.1,0.25,45
30,15,true,,0.10653019575404549,0.24559998335250494,0.14037483486328747,24,25,6.0,29.0,0.7814661134163209,0.0,0.2968,32,2057,0.1,0.25,45
20,10,false,,0.07697763791259254,0.0992046173198498,0.03104085464662648,11,17,1.0,19.0,0.5812074829931972,0.0,0.2064,33,2058,0.1,0.25,45
30,15,false,,0.10541862994701297,0.11528654905036706,0.020543544444020435,16,18,1.0,29.0,0.5545816733067729,0.0,0.2752,33,2058,0.1,0.25,45
40,20,false,,0.1188294651186508,0.11431774392329724,-0.0035243584917625803,10,4,1.0,37.0,0.494,0.0,0.2752,33,2058,0.1,0.25,45
50,25,false,,0.11687932926620659,0.11914025594052387,0.004197715393693138,31,38,4.0,48.0,0.5146312914553258,0.166601638704643,0.2672,33,2058,0.1,0.25,45
60,30,false,,0.1390980550098634,0.10905984998780797,-0.032146785131400055,15,6,1.0,54.0,0.36795131845841783,0.03407707910750507,0.2562,33,2058,0.1,0.25,45
20,10,false,,0.1407172450107703,0.11232707813424335,-0.030971380993128322,7,1,1.0,19.0,0.4520255863539446,0.0,0.2552,34,2059,0.1,0.25,45
30,15,false,,0.12589973343649585,0.1407214699534662,0.04162363368073482,12,3,1.0,29.0,0.5902899056933287,0.0,0.2898,34,2059,0.1,0.25,45
40,20,false,,0.1282830539719633,0.12903627313924987,0.0056441285988639706,15,3,1.0,38.0,0.5162011173184358,0.0,0.2566,34,2059,0.1,0.25,45
50,25,false,,0.18361900325934336,0.11026438909078147,-0.07828763344900896,6,2,1.0,40.55000000000018,0.279243796770382,0.023631350925561245,0.2224,34,2059,0.1,0.25,45
60,30,true,,0.12495283654270473,0.41428400653129893,0.2842696841772618,52,54,34.0,59.0,0.9308839578028374,0.19679883594034195,0.225,34,2059,0.1,0.25,45
20,10,false,,0.11893912696509375,0.12814740988493378,0.018757304666963827,11,15,1.0,19.0,0.5407051282051282,0.0,0.3086,35,2060,0.1,0.25,45
30,15,false,,0.172545054181272,0.0964815738884553,-0.08994311646771065,7,1,1.0,28.15000000000009,0.3406060606060606,0.0,0.24,35,2060,0.1,0.25,45
40,20,false,,0.25481931471100044,0.1069091245274616,-0.16897142237608043,5,2,1.0,38.0,0.3410981697171381,0.0,0.237,35,2060,0.1,0.25,45
50,25,true,,0.11206815904394991,0.3633287526449952,0.2519602427448857,42,47,21.425000000000004,49.0,0.8665581773799838,0.4825061025223759,0.248,35,2060,0.1,0.25,45
20,10,false,,0.10184589970251767,0.13706816985467096,0.057728377262019806,12,16,1.0,19.0,0.592959295929593,0.0,0.2806,36,2061,0.1,0.25,45
30,15,false,,0.09798208290007199,0.298785979339119,0.20858617742239013,25,27,3.0,29.0,0.7513057452792286,0.0,0.2504,36,2061,0.1,0.25,45
40,20,true,,0.10724507110650429,0.24304386981902645,0.13133614542565264,31,34,4.075000000000003,39.0,0.7187004754358162,0.0,0.2894,36,2061,0.1,0.25,45
20,10,false,,0.12500238606497457,0.5053909172590557,0.3838384609125083,16,17,2.0,19.0,0.8591877496671105,0.0,0.2956,37,2062,0.1,0.25,45
30,15,false,,0.128175991098601,0.2010743413809575,0.0985890608618135,22,26,2.0,29.0,0.6314878892733564,0.0,0.2744,37,2062,0.1,0.25,45
40,20,false,,0.12226619020695469,0.11678129362966273,-0.0021773137448088953,12,10,2.0,39.0,0.48942598187311176,0.0,0.2636,37,2062,0.1,0.25,45
50,25,false,,0.1295647192899198,0.11968730525040062,-0.01782192683571747,32,46,1.0,49.0,0.4573024740622506,0.2825219473264166,0.2504,37,2062,0.1,0.25,45
60,30,false,,0.12251997182218846,0.18575946366899168,0.07872181272161843,43,57,2.0,59.0,0.6517973148549155,0.11779991338241663,0.1706,37,2062,0.1,0.25,45
20,10,false,,0.3186183001507075,0.06061099371630691,-0.27264549238731883,3,1,1.0,18.0,0.19308855291576674,0.0,0.1692,38,2063,0.1,0.25,45
30,15,false,,0.07272947632699343,0.5460980904286349,0.46761878246912014,25,26,16.0,29.0,0.884990253411306,0.0,0.16,38,2063,0.1,0.25,45
40,20,false,,0.10793108148169381,0.17410486259100527,0.06993340590743555,27,28,4.0,39.0,0.6713419257012888,0.0,0.3002,38,2063,0.1,0.25,45
50,25,false,,0.35863381486854873,0.09903950638034285,-0.25562618699229905,4,2,1.0,43.0,0.17765168048886948,0.02968136185072021,0.2288,38,2063,0.1,0.25,45
60,30,false,,0.7170470867376288,0.10610775937237021,-0.6085199299784143,3,1,1.0,8.0,0.03905765654060756,0.0,0.1002,38,2063,0.1,0.25,45
20,10,false,,0.175411319791481,0.09013981994865587,-0.10231573918276066,5,1,1.0,19.0,0.2896233120113717,0.0,0.2694,39,2064,0.1,0.25,45
30,15,false,,0.10504096694561679,0.14160995820618064,0.04410948695437268,17,26,2.0,29.0,0.6491103202846975,0.0,0.3128,39,2064,0.1,0.25,45
40,20,true,,0.11188078507505211,0.273129027239143,0.16189381634893502,33,37,5.0,39.0,0.7639612807148176,0.0,0.2868,39,2064,0.1,0.25,45
20,10,false,,0.12887455897742267,0.31088706118055953,0.19638890005576642,15,16,2.0,19.0,0.6835607537361923,0.0,0.2932,40,2065,0.1,0.25,45
30,15,false,,0.12234402186601322,0.15627490066357755,0.06127376084217068,20,27,1.0,29.0,0.6254095376774663,0.0,0.2648,40,2065,0.1,0.25,45
40,20,false,,0.1276234825230218,0.14370391730848256,0.031093759964209558,29,37,1.0,39.0,0.5567086730911787,0.0,0.2332,40,2065,0.1,0.25,45
50,25,false,,0.12815369343635255,0.12640231867315696,0.0005672879913566492,27,15,3.0,48.0,0.5042583392476934,0.16394606103619588,0.2454,40,2065,0.1,0.25,45
60,30,true,,0.12477581529294762,0.22407645824687647,0.108531972006016,40,36,25.0,54.0,0.8435374149659864,0.22874149659863946,0.0822,40,2065,0.1,0.25,45
20,10,false,,0.15619204620588228,0.08761005909430782,-0.10005672520726676,6,1,1.0,19.0,0.3334583645911478,0.0,0.247,41,2066,0.1,0.25,45
30,15,false,,0.10733153978027238,0.16058678819284514,0.06454819298175565,22,27,3.0,29.0,0.6664270309130123,0.0,0.2744,41,2066,0.1,0.25,45
40,20,false,,0.13613982460274646,0.10502215677585486,-0.038998594825400607,13,2,1.0,37.0,0.4007604562737643,0.0,0.2774,41,2066,0.1,0.25,45
50,25,false,,0.19229723423621953,0.10695495435387324,-0.08488248729514611,7,3,1.0,48.0,0.3651315789473684,0.11060855263157894,0.241,41,2066,0.1,0.25,45
60,30,false,,0.13581506125913645,0.12586378523537428,-0.011913940215389551,11,3,1.0,51.47499999999991,0.46498719043552517,0.019214346712211786,0.1582,41,2066,0.1,0.25,45
20,10,false,,0.0898281423428045,0.09991135796853234,0.021301119383735877,10,10,1.0,19.0,0.5642135642135642,0.0,0.2852,42,2067,0.1,0.25,45
30,15,false,,0.10620816820040685,0.13745318389441208,0.03558304291421255,18,26,1.0,28.0,0.6079759217456734,0.0,0.2858,42,2067,0.1,0.25,45
40,20,false,,0.7418651660501158,0.09179150280835517,-0.6467988787961763,3,1,1.0,15.25,0.06454504706409682,0.0,0.1894,42,2067,0.1,0.25,45
50,25,true,,0.11053884282963876,0.26327876086380037,0.15149668931537102,42,44,25.0,49.0,0.7989524576954069,0.4951651893634166,0.2614,42,2067,0.1,0.25,45
20,10,false,,0.1270078517346127,0.09853107784653083,-0.02162529386450404,9,4,1.0,19.0,0.43594707970313007,0.0,0.3002,43,2068,0.1,0.25,45
30,15,false,,0.23546099380673585,0.10360508606589075,-0.1315571199358352,5,3,1.0,25.0,0.3005181347150259,0.0,0.2652,43,2068,0.1,0.25,45
40,20,false,,0.12028726462728495,0.16665196184598519,0.07340895752602059,22,36,2.0,39.0,0.6447678992918962,0.0,0.2616,43,2068,0.1,0.25,45
50,25,false,,0.11787480257021468,0.15335289323070378,0.04330860072432229,37,47,11.0,49.0,0.6212672978878369,0.2909686817188638,0.2578,43,2068,0.1,0.25,45
60,30,false,,0.20391453604225415,0.12558226518869506,-0.07880294594713433,5,2,1.0,26.0,0.32901706886403764,0.0,0.1044,43,2068,0.1,0.25,45
20,10,false,,0.1368939008436593,0.15047564497388194,0.025156489067434527,10,1,1.0,19.0,0.5254237288135594,0.0,0.2304,44,2069,0.1,0.25,45
