n_reps,completed_reps,completed,true_theta1,true_theta2,true_t_star,p_effect_threshold,guard_days,analysis_every,min_analysis_day,stop_after_detection,track_timing,tau_tolerance,detection_rate,false_alarm_rate,median_detection_delay,median_abs_tau_error,tau_within_tolerance_rate,started_at,finished_at,total_elapsed_seconds,avg_elapsed_seconds_per_rep
1000,1000,true,0.1,0.2,30,0.7,6,10,20,true,false,3,0.873,0.16,10.0,11.0,0.17525773195876287,2026-08-09T13:42:39.983,2026-08-09T14:59:17.389,4597.4059998989105,4.5974059998989105
